 0.00000000e+00  8.40358173e-03  0.00000000e+00  9.65127664e-03  0.00000000e+00  1.07144782e-02  0.00000000e+00  1.16818099e-02  0.00000000e+00  1.25889615e-02  0.00000000e+00  1.34607335e-02 
 1.00000000e-04  8.40271928e-03  1.00000000e-04  9.65028318e-03  1.00000000e-04  1.07133678e-02  1.00000000e-04  1.16805938e-02  1.00000000e-04  1.25876469e-02  1.00000000e-04  1.34593251e-02 
 2.00000000e-04  8.40185687e-03  2.00000000e-04  9.64928976e-03  2.00000000e-04  1.07122575e-02  2.00000000e-04  1.16793778e-02  2.00000000e-04  1.25863323e-02  2.00000000e-04  1.34579168e-02 
 3.00000000e-04  8.40099441e-03  3.00000000e-04  9.64829628e-03  3.00000000e-04  1.07111471e-02  3.00000000e-04  1.16781616e-02  3.00000000e-04  1.25850177e-02  3.00000000e-04  1.34565084e-02 
 4.00000000e-04  8.40013192e-03  4.00000000e-04  9.64730277e-03  4.00000000e-04  1.07100366e-02  4.00000000e-04  1.16769455e-02  4.00000000e-04  1.25837030e-02  4.00000000e-04  1.34551000e-02 
 5.00000000e-04  8.39926941e-03  5.00000000e-04  9.64630923e-03  5.00000000e-04  1.07089262e-02  5.00000000e-04  1.16757293e-02  5.00000000e-04  1.25823883e-02  5.00000000e-04  1.34536915e-02 
 6.00000000e-04  8.39840688e-03  6.00000000e-04  9.64531566e-03  6.00000000e-04  1.07078157e-02  6.00000000e-04  1.16745130e-02  6.00000000e-04  1.25810735e-02  6.00000000e-04  1.34522830e-02 
 7.00000000e-04  8.39754433e-03  7.00000000e-04  9.64432206e-03  7.00000000e-04  1.07067052e-02  7.00000000e-04  1.16732968e-02  7.00000000e-04  1.25797587e-02  7.00000000e-04  1.34508744e-02 
 8.00000000e-04  8.39668176e-03  8.00000000e-04  9.64332843e-03  8.00000000e-04  1.07055946e-02  8.00000000e-04  1.16720804e-02  8.00000000e-04  1.25784438e-02  8.00000000e-04  1.34494658e-02 
 9.00000000e-04  8.39581917e-03  9.00000000e-04  9.64233477e-03  9.00000000e-04  1.07044840e-02  9.00000000e-04  1.16708641e-02  9.00000000e-04  1.25771289e-02  9.00000000e-04  1.34480571e-02 
 1.00000000e-03  8.39495655e-03  1.00000000e-03  9.64134109e-03  1.00000000e-03  1.07033734e-02  1.00000000e-03  1.16696477e-02  1.00000000e-03  1.25758140e-02  1.00000000e-03  1.34466484e-02 
 1.10000000e-03  8.39409391e-03  1.10000000e-03  9.64034737e-03  1.10000000e-03  1.07022627e-02  1.10000000e-03  1.16684313e-02  1.10000000e-03  1.25744990e-02  1.10000000e-03  1.34452397e-02 
 1.20000000e-03  8.39323126e-03  1.20000000e-03  9.63935363e-03  1.20000000e-03  1.07011520e-02  1.20000000e-03  1.16672148e-02  1.20000000e-03  1.25731840e-02  1.20000000e-03  1.34438309e-02 
 1.30000000e-03  8.39236857e-03  1.30000000e-03  9.63835985e-03  1.30000000e-03  1.07000413e-02  1.30000000e-03  1.16659983e-02  1.30000000e-03  1.25718690e-02  1.30000000e-03  1.34424220e-02 
 1.40000000e-03  8.39150587e-03  1.40000000e-03  9.63736605e-03  1.40000000e-03  1.06989306e-02  1.40000000e-03  1.16647818e-02  1.40000000e-03  1.25705539e-02  1.40000000e-03  1.34410131e-02 
 1.50000000e-03  8.39064315e-03  1.50000000e-03  9.63637222e-03  1.50000000e-03  1.06978198e-02  1.50000000e-03  1.16635653e-02  1.50000000e-03  1.25692388e-02  1.50000000e-03  1.34396042e-02 
 1.60000000e-03  8.38978040e-03  1.60000000e-03  9.63537836e-03  1.60000000e-03  1.06967089e-02  1.60000000e-03  1.16623487e-02  1.60000000e-03  1.25679236e-02  1.60000000e-03  1.34381953e-02 
 1.70000000e-03  8.38891763e-03  1.70000000e-03  9.63438447e-03  1.70000000e-03  1.06955981e-02  1.70000000e-03  1.16611320e-02  1.70000000e-03  1.25666084e-02  1.70000000e-03  1.34367862e-02 
 1.80000000e-03  8.38805484e-03  1.80000000e-03  9.63339055e-03  1.80000000e-03  1.06944872e-02  1.80000000e-03  1.16599154e-02  1.80000000e-03  1.25652932e-02  1.80000000e-03  1.34353772e-02 
 1.90000000e-03  8.38719203e-03  1.90000000e-03  9.63239661e-03  1.90000000e-03  1.06933763e-02  1.90000000e-03  1.16586987e-02  1.90000000e-03  1.25639779e-02  1.90000000e-03  1.34339681e-02 
 2.00000000e-03  8.38632920e-03  2.00000000e-03  9.63140263e-03  2.00000000e-03  1.06922653e-02  2.00000000e-03  1.16574819e-02  2.00000000e-03  1.25626626e-02  2.00000000e-03  1.34325589e-02 
 2.10000000e-03  8.38546635e-03  2.10000000e-03  9.63040862e-03  2.10000000e-03  1.06911544e-02  2.10000000e-03  1.16562651e-02  2.10000000e-03  1.25613472e-02  2.10000000e-03  1.34311498e-02 
 2.20000000e-03  8.38460347e-03  2.20000000e-03  9.62941459e-03  2.20000000e-03  1.06900433e-02  2.20000000e-03  1.16550483e-02  2.20000000e-03  1.25600318e-02  2.20000000e-03  1.34297405e-02 
 2.30000000e-03  8.38374057e-03  2.30000000e-03  9.62842053e-03  2.30000000e-03  1.06889323e-02  2.30000000e-03  1.16538315e-02  2.30000000e-03  1.25587164e-02  2.30000000e-03  1.34283313e-02 
 2.40000000e-03  8.38287765e-03  2.40000000e-03  9.62742644e-03  2.40000000e-03  1.06878212e-02  2.40000000e-03  1.16526146e-02  2.40000000e-03  1.25574009e-02  2.40000000e-03  1.34269219e-02 
 2.50000000e-03  8.38201471e-03  2.50000000e-03  9.62643231e-03  2.50000000e-03  1.06867101e-02  2.50000000e-03  1.16513977e-02  2.50000000e-03  1.25560854e-02  2.50000000e-03  1.34255126e-02 
 2.60000000e-03  8.38115175e-03  2.60000000e-03  9.62543816e-03  2.60000000e-03  1.06855990e-02  2.60000000e-03  1.16501807e-02  2.60000000e-03  1.25547698e-02  2.60000000e-03  1.34241032e-02 
 2.70000000e-03  8.38028876e-03  2.70000000e-03  9.62444399e-03  2.70000000e-03  1.06844878e-02  2.70000000e-03  1.16489637e-02  2.70000000e-03  1.25534542e-02  2.70000000e-03  1.34226937e-02 
 2.80000000e-03  8.37942576e-03  2.80000000e-03  9.62344978e-03  2.80000000e-03  1.06833766e-02  2.80000000e-03  1.16477467e-02  2.80000000e-03  1.25521386e-02  2.80000000e-03  1.34212842e-02 
 2.90000000e-03  8.37856273e-03  2.90000000e-03  9.62245554e-03  2.90000000e-03  1.06822653e-02  2.90000000e-03  1.16465296e-02  2.90000000e-03  1.25508229e-02  2.90000000e-03  1.34198747e-02 
 3.00000000e-03  8.37769968e-03  3.00000000e-03  9.62146127e-03  3.00000000e-03  1.06811541e-02  3.00000000e-03  1.16453125e-02  3.00000000e-03  1.25495072e-02  3.00000000e-03  1.34184651e-02 
 3.10000000e-03  8.37683661e-03  3.10000000e-03  9.62046698e-03  3.10000000e-03  1.06800427e-02  3.10000000e-03  1.16440954e-02  3.10000000e-03  1.25481914e-02  3.10000000e-03  1.34170555e-02 
 3.20000000e-03  8.37597352e-03  3.20000000e-03  9.61947266e-03  3.20000000e-03  1.06789314e-02  3.20000000e-03  1.16428782e-02  3.20000000e-03  1.25468757e-02  3.20000000e-03  1.34156459e-02 
 3.30000000e-03  8.37511040e-03  3.30000000e-03  9.61847830e-03  3.30000000e-03  1.06778200e-02  3.30000000e-03  1.16416610e-02  3.30000000e-03  1.25455598e-02  3.30000000e-03  1.34142361e-02 
 3.40000000e-03  8.37424726e-03  3.40000000e-03  9.61748392e-03  3.40000000e-03  1.06767086e-02  3.40000000e-03  1.16404438e-02  3.40000000e-03  1.25442440e-02  3.40000000e-03  1.34128264e-02 
 3.50000000e-03  8.37338411e-03  3.50000000e-03  9.61648951e-03  3.50000000e-03  1.06755972e-02  3.50000000e-03  1.16392265e-02  3.50000000e-03  1.25429280e-02  3.50000000e-03  1.34114166e-02 
 3.60000000e-03  8.37252093e-03  3.60000000e-03  9.61549507e-03  3.60000000e-03  1.06744857e-02  3.60000000e-03  1.16380092e-02  3.60000000e-03  1.25416121e-02  3.60000000e-03  1.34100068e-02 
