 2.40000000e-02  3.08644741e-06  0.00000000e+00  2.40000000e-02  4.74615435e-06  2.40000000e-02  7.43022761e-06  2.40000000e-02  1.20237875e-05  2.40000000e-02  2.14458618e-05 
 2.50000000e-02  3.04188145e-06  0.00000000e+00  2.50000000e-02  4.67977130e-06  2.50000000e-02  7.33022031e-06  2.50000000e-02  1.18741406e-05  2.50000000e-02  2.12371190e-05 
 2.60000000e-02  2.99791218e-06  0.00000000e+00  2.60000000e-02  4.61416568e-06  2.60000000e-02  7.23153215e-06  2.60000000e-02  1.17263334e-05  2.60000000e-02  2.10311613e-05 
 2.70000000e-02  2.95456623e-06  0.00000000e+00  2.70000000e-02  4.54951755e-06  2.70000000e-02  7.13412448e-06  2.70000000e-02  1.15803596e-05  2.70000000e-02  2.08279431e-05 
 2.80000000e-02  2.91179518e-06  0.00000000e+00  2.80000000e-02  4.48571980e-06  2.80000000e-02  7.03798738e-06  2.80000000e-02  1.14362505e-05  2.80000000e-02  2.06274487e-05 
 2.90000000e-02  2.86954737e-06  0.00000000e+00  2.90000000e-02  4.42290964e-06  2.90000000e-02  6.94314165e-06  2.90000000e-02  1.12939596e-05  2.90000000e-02  2.04296931e-05 
 3.00000000e-02  2.82792477e-06  0.00000000e+00  3.00000000e-02  4.36087517e-06  3.00000000e-02  6.84944643e-06  3.00000000e-02  1.11534370e-05  3.00000000e-02  2.02346137e-05 
 3.10000000e-02  2.78687570e-06  0.00000000e+00  3.10000000e-02  4.29964995e-06  3.10000000e-02  6.75704816e-06  3.10000000e-02  1.10147102e-05  3.10000000e-02  2.00422224e-05 
 3.20000000e-02  2.74650675e-06  0.00000000e+00  3.20000000e-02  4.23932144e-06  3.20000000e-02  6.66583422e-06  3.20000000e-02  1.08777660e-05  3.20000000e-02  1.98524743e-05 
 3.30000000e-02  2.70676630e-06  0.00000000e+00  3.30000000e-02  4.17982220e-06  3.30000000e-02  6.57578637e-06  3.30000000e-02  1.07425074e-05  3.30000000e-02  1.96653781e-05 
 3.40000000e-02  2.66751596e-06  0.00000000e+00  3.40000000e-02  4.12108040e-06  3.40000000e-02  6.48698739e-06  3.40000000e-02  1.06090198e-05  3.40000000e-02  1.94808734e-05 
 3.50000000e-02  2.62877770e-06  0.00000000e+00  3.50000000e-02  4.06323819e-06  3.50000000e-02  6.39931578e-06  3.50000000e-02  1.04772225e-05  3.50000000e-02  1.92989655e-05 
 3.60000000e-02  2.59066019e-06  0.00000000e+00  3.60000000e-02  4.00605740e-06  3.60000000e-02  6.31281851e-06  3.60000000e-02  1.03471371e-05  3.60000000e-02  1.91196357e-05 
 3.70000000e-02  2.55293032e-06  0.00000000e+00  3.70000000e-02  3.94973542e-06  3.70000000e-02  6.22747320e-06  3.70000000e-02  1.02187422e-05  3.70000000e-02  1.89428400e-05 
 3.80000000e-02  2.51587033e-06  0.00000000e+00  3.80000000e-02  3.89419547e-06  3.80000000e-02  6.14321944e-06  3.80000000e-02  1.00919482e-05  3.80000000e-02  1.87685789e-05 
 3.90000000e-02  2.47933113e-06  0.00000000e+00  3.90000000e-02  3.83947149e-06  3.90000000e-02  6.06013939e-06  3.90000000e-02  9.96686086e-06  3.90000000e-02  1.85968163e-05 
 4.00000000e-02  2.44333609e-06  0.00000000e+00  4.00000000e-02  3.78548156e-06  4.00000000e-02  5.97809628e-06  4.00000000e-02  9.84336466e-06  4.00000000e-02  1.84275498e-05 
 4.10000000e-02  2.40781740e-06  0.00000000e+00  4.10000000e-02  3.73219803e-06  4.10000000e-02  5.89717102e-06  4.10000000e-02  9.72149746e-06  4.10000000e-02  1.82607392e-05 
 4.20000000e-02  2.37289003e-06  0.00000000e+00  4.20000000e-02  3.67965160e-06  4.20000000e-02  5.81733394e-06  4.20000000e-02  9.60118253e-06  4.20000000e-02  1.80963790e-05 
 4.30000000e-02  2.33829561e-06  0.00000000e+00  4.30000000e-02  3.62793550e-06  4.30000000e-02  5.73863045e-06  4.30000000e-02  9.48250236e-06  4.30000000e-02  1.79344374e-05 
 4.40000000e-02  2.30404913e-06  0.00000000e+00  4.40000000e-02  3.57677536e-06  4.40000000e-02  5.66087249e-06  4.40000000e-02  9.36537685e-06  4.40000000e-02  1.77749056e-05 
 4.50000000e-02  2.27065535e-06  0.00000000e+00  4.50000000e-02  3.52651021e-06  4.50000000e-02  5.58413933e-06  4.50000000e-02  9.24981704e-06  4.50000000e-02  1.76177356e-05 
 4.60000000e-02  2.23755709e-06  0.00000000e+00  4.60000000e-02  3.47685956e-06  4.60000000e-02  5.50851409e-06  4.60000000e-02  9.13568792e-06  4.60000000e-02  1.74629403e-05 
 4.70000000e-02  2.20506979e-06  0.00000000e+00  4.70000000e-02  3.42785011e-06  4.70000000e-02  5.43387960e-06  4.70000000e-02  9.02319142e-06  4.70000000e-02  1.73104680e-05 
 4.80000000e-02  2.17291428e-06  0.00000000e+00  4.80000000e-02  3.37950977e-06  4.80000000e-02  5.36023580e-06  4.80000000e-02  8.91216514e-06  4.80000000e-02  1.71603548e-05 
 4.90000000e-02  2.14120924e-06  0.00000000e+00  4.90000000e-02  3.33193430e-06  4.90000000e-02  5.28762409e-06  4.90000000e-02  8.80258902e-06  4.90000000e-02  1.70124672e-05 
 5.00000000e-02  2.10997496e-06  0.00000000e+00  5.00000000e-02  3.28502173e-06  5.00000000e-02  5.21595986e-06  5.00000000e-02  8.69449237e-06  5.00000000e-02  1.68669034e-05 
 5.10000000e-02  2.07923266e-06  0.00000000e+00  5.10000000e-02  3.23866377e-06  5.10000000e-02  5.14528271e-06  5.10000000e-02  8.58787933e-06  5.10000000e-02  1.67236045e-05 
 5.20000000e-02  2.04889612e-06  0.00000000e+00  5.20000000e-02  3.19309320e-06  5.20000000e-02  5.07550262e-06  5.20000000e-02  8.48264880e-06  5.20000000e-02  1.65825087e-05 
 5.30000000e-02  2.01909360e-06  0.00000000e+00  5.30000000e-02  3.14806207e-06  5.30000000e-02  5.00674581e-06  5.30000000e-02  8.37890585e-06  5.30000000e-02  1.64436457e-05 
 5.40000000e-02  1.98951429e-06  0.00000000e+00  5.40000000e-02  3.10373696e-06  5.40000000e-02  4.93892014e-06  5.40000000e-02  8.27654546e-06  5.40000000e-02  1.63069501e-05 
 5.50000000e-02  1.96039486e-06  0.00000000e+00  5.50000000e-02  3.05993087e-06  5.50000000e-02  4.87197334e-06  5.50000000e-02  8.17561956e-06  5.50000000e-02  1.61724493e-05 
 5.60000000e-02  1.93187104e-06  0.00000000e+00  5.60000000e-02  3.01688720e-06  5.60000000e-02  4.80594213e-06  5.60000000e-02  8.07604446e-06  5.60000000e-02  1.60400601e-05 
 5.70000000e-02  1.90350305e-06  0.00000000e+00  5.70000000e-02  2.97426580e-06  5.70000000e-02  4.74081796e-06  5.70000000e-02  7.97781507e-06  5.70000000e-02  1.59098212e-05 
 5.80000000e-02  1.87577152e-06  0.00000000e+00  5.80000000e-02  2.93253944e-06  5.80000000e-02  4.67659122e-06  5.80000000e-02  7.88103806e-06  5.80000000e-02  1.57816875e-05 
 5.90000000e-02  1.84822461e-06  0.00000000e+00  5.90000000e-02  2.89113250e-06  5.90000000e-02  4.61325126e-06  5.90000000e-02  7.78551092e-06  5.90000000e-02  1.56556538e-05 
 6.00000000e-02  1.82135839e-06  0.00000000e+00  6.00000000e-02  2.85037052e-06  6.00000000e-02  4.55073754e-06  6.00000000e-02  7.69133796e-06  6.00000000e-02  1.55316569e-05 
 6.10000000e-02  1.79470862e-06  0.00000000e+00  6.10000000e-02  2.81020256e-06  6.10000000e-02  4.48913402e-06  6.10000000e-02  7.59839418e-06  6.10000000e-02  1.54096884e-05 
 6.20000000e-02  1.76841065e-06  0.00000000e+00  6.20000000e-02  2.77057431e-06  6.20000000e-02  4.42832828e-06  6.20000000e-02  7.50687314e-06  6.20000000e-02  1.52897677e-05 
 6.30000000e-02  1.74260782e-06  0.00000000e+00  6.30000000e-02  2.73150926e-06  6.30000000e-02  4.36840445e-06  6.30000000e-02  7.41655807e-06  6.30000000e-02  1.51718410e-05 
 6.40000000e-02  1.71719316e-06  0.00000000e+00  6.40000000e-02  2.69311436e-06  6.40000000e-02  4.30934780e-06  6.40000000e-02  7.32752386e-06  6.40000000e-02  1.50558961e-05 
 6.50000000e-02  1.69192170e-06  0.00000000e+00  6.50000000e-02  2.65516783e-06  6.50000000e-02  4.25098555e-06  6.50000000e-02  7.23978709e-06  6.50000000e-02  1.49418752e-05 
 6.60000000e-02  1.66706637e-06  0.00000000e+00  6.60000000e-02  2.61785880e-06  6.60000000e-02  4.19355848e-06  6.60000000e-02  7.15330239e-06  6.60000000e-02  1.48298075e-05 
 6.70000000e-02  1.64291638e-06  0.00000000e+00  6.70000000e-02  2.58095683e-06  6.70000000e-02  4.13683717e-06  6.70000000e-02  7.06799005e-06  6.70000000e-02  1.47196624e-05 
 6.80000000e-02  1.61881760e-06  0.00000000e+00  6.80000000e-02  2.54456689e-06  6.80000000e-02  4.08095988e-06  6.80000000e-02  6.98392483e-06  6.80000000e-02  1.46114073e-05 
 6.90000000e-02  1.59505081e-06  0.00000000e+00  6.90000000e-02  2.50879979e-06  6.90000000e-02  4.02585144e-06  6.90000000e-02  6.90108796e-06  6.90000000e-02  1.45050233e-05 
 7.00000000e-02  1.57177234e-06  0.00000000e+00  7.00000000e-02  2.47359276e-06  7.00000000e-02  3.97148794e-06  7.00000000e-02  6.81939395e-06  7.00000000e-02  1.44005056e-05 
 7.10000000e-02  1.54857410e-06  0.00000000e+00  7.10000000e-02  2.43878798e-06  7.10000000e-02  3.91784372e-06  7.10000000e-02  6.73885142e-06  7.10000000e-02  1.42977865e-05 
 7.20000000e-02  1.52589637e-06  0.00000000e+00  7.20000000e-02  2.40449525e-06  7.20000000e-02  3.86506364e-06  7.20000000e-02  6.65956884e-06  7.20000000e-02  1.41969049e-05 
 7.30000000e-02  1.50346735e-06  0.00000000e+00  7.30000000e-02  2.37045582e-06  7.30000000e-02  3.81295064e-06  7.30000000e-02  6.58142304e-06  7.30000000e-02  1.40977743e-05 
 7.40000000e-02  1.48144824e-06  0.00000000e+00  7.40000000e-02  2.33715581e-06  7.40000000e-02  3.76159147e-06  7.40000000e-02  6.50438673e-06  7.40000000e-02  1.40004320e-05 
 7.50000000e-02  1.45985757e-06  0.00000000e+00  7.50000000e-02  2.30453094e-06  7.50000000e-02  3.71095761e-06  7.50000000e-02  6.42849979e-06  7.50000000e-02  1.39048036e-05 
 7.60000000e-02  1.43825156e-06  0.00000000e+00  7.60000000e-02  2.27202398e-06  7.60000000e-02  3.66107915e-06  7.60000000e-02  6.35373352e-06  7.60000000e-02  1.38109248e-05 
 7.70000000e-02  1.41725633e-06  0.00000000e+00  7.70000000e-02  2.24023484e-06  7.70000000e-02  3.61180295e-06  7.70000000e-02  6.28005722e-06  7.70000000e-02  1.37187506e-05 
 7.80000000e-02  1.39642247e-06  0.00000000e+00  7.80000000e-02  2.20869191e-06  7.80000000e-02  3.56327863e-06  7.80000000e-02  6.20750970e-06  7.80000000e-02  1.36282504e-05 
 7.90000000e-02  1.37575732e-06  0.00000000e+00  7.90000000e-02  2.17781376e-06  7.90000000e-02  3.51534784e-06  7.90000000e-02  6.13595007e-06  7.90000000e-02  1.35393922e-05 
 8.00000000e-02  1.35576002e-06  0.00000000e+00  8.00000000e-02  2.14721545e-06  8.00000000e-02  3.46822726e-06  8.00000000e-02  6.06555972e-06  8.00000000e-02  1.34521919e-05 
 8.10000000e-02  1.33596203e-06  0.00000000e+00  8.10000000e-02  2.11711889e-06  8.10000000e-02  3.42175569e-06  8.10000000e-02  5.99615765e-06  8.10000000e-02  1.33665991e-05 
 8.20000000e-02  1.31620363e-06  0.00000000e+00  8.20000000e-02  2.08743942e-06  8.20000000e-02  3.37595993e-06  8.20000000e-02  5.92785348e-06  8.20000000e-02  1.32825945e-05 
 8.30000000e-02  1.29700036e-06  0.00000000e+00  8.30000000e-02  2.05819508e-06  8.30000000e-02  3.33073454e-06  8.30000000e-02  5.86053406e-06  8.30000000e-02  1.32001918e-05 
 8.40000000e-02  1.27785603e-06  0.00000000e+00  8.40000000e-02  2.02951409e-06  8.40000000e-02  3.28623818e-06  8.40000000e-02  5.79431035e-06  8.40000000e-02  1.31193025e-05 
 8.50000000e-02  1.25877333e-06  0.00000000e+00  8.50000000e-02  2.00097684e-06  8.50000000e-02  3.24229545e-06  8.50000000e-02  5.72902656e-06  8.50000000e-02  1.30399380e-05 
 8.60000000e-02  1.24047133e-06  0.00000000e+00  8.60000000e-02  1.97315233e-06  8.60000000e-02  3.19892914e-06  8.60000000e-02  5.66479358e-06  8.60000000e-02  1.29621432e-05 
 8.70000000e-02  1.22225861e-06  0.00000000e+00  8.70000000e-02  1.94550054e-06  8.70000000e-02  3.15637408e-06  8.70000000e-02  5.60152864e-06  8.70000000e-02  1.28858088e-05 
 8.80000000e-02  1.20395481e-06  0.00000000e+00  8.80000000e-02  1.91837621e-06  8.80000000e-02  3.11437834e-06  8.80000000e-02  5.53926491e-06  8.80000000e-02  1.28109608e-05 
 8.90000000e-02  1.18667893e-06  0.00000000e+00  8.90000000e-02  1.89156728e-06  8.90000000e-02  3.07303710e-06  8.90000000e-02  5.47799600e-06  8.90000000e-02  1.27375558e-05 
 9.00000000e-02  1.16914780e-06  0.00000000e+00  9.00000000e-02  1.86520639e-06  9.00000000e-02  3.03215747e-06  9.00000000e-02  5.41763270e-06  9.00000000e-02  1.26655487e-05 
 9.10000000e-02  1.15192819e-06  0.00000000e+00  9.10000000e-02  1.83919208e-06  9.10000000e-02  2.99190678e-06  9.10000000e-02  5.35820562e-06  9.10000000e-02  1.25950164e-05 
 9.20000000e-02  1.13503427e-06  0.00000000e+00  9.20000000e-02  1.81366170e-06  9.20000000e-02  2.95231078e-06  9.20000000e-02  5.29970435e-06  9.20000000e-02  1.25258065e-05 
 9.30000000e-02  1.11848080e-06  0.00000000e+00  9.30000000e-02  1.78838768e-06  9.30000000e-02  2.91316749e-06  9.30000000e-02  5.24215989e-06  9.30000000e-02  1.24579946e-05 
 9.40000000e-02  1.10188017e-06  0.00000000e+00  9.40000000e-02  1.76350694e-06  9.40000000e-02  2.87464989e-06  9.40000000e-02  5.18551846e-06  9.40000000e-02  1.23915139e-05 
 9.50000000e-02  1.08543479e-06  0.00000000e+00  9.50000000e-02  1.73890869e-06  9.50000000e-02  2.83678349e-06  9.50000000e-02  5.12989653e-06  9.50000000e-02  1.23263861e-05 
 9.60000000e-02  1.06977469e-06  0.00000000e+00  9.60000000e-02  1.71499354e-06  9.60000000e-02  2.79935675e-06  9.60000000e-02  5.07502137e-06  9.60000000e-02  1.22625602e-05 
 9.70000000e-02  1.05388193e-06  0.00000000e+00  9.70000000e-02  1.69126538e-06  9.70000000e-02  2.76270904e-06  9.70000000e-02  5.02105013e-06  9.70000000e-02  1.22000021e-05 
 9.80000000e-02  1.03860131e-06  0.00000000e+00  9.80000000e-02  1.66773221e-06  9.80000000e-02  2.72630173e-06  9.80000000e-02  4.96805697e-06  9.80000000e-02  1.21387680e-05 
 9.90000000e-02  1.02330951e-06  0.00000000e+00  9.90000000e-02  1.64480743e-06  9.90000000e-02  2.69047470e-06  9.90000000e-02  4.91584768e-06  9.90000000e-02  1.20787309e-05 
 1.00000000e-01  1.00822626e-06  0.00000000e+00  1.00000000e-01  1.62183242e-06  1.00000000e-01  2.65533508e-06  1.00000000e-01  4.86444750e-06  1.00000000e-01  1.20199457e-05 
 1.01000000e-01  9.93137521e-07  0.00000000e+00  1.01000000e-01  1.59949928e-06  1.01000000e-01  2.62065634e-06  1.01000000e-01  4.81397459e-06  1.01000000e-01  1.19623753e-05 
 1.02000000e-01  9.78950721e-07  0.00000000e+00  1.02000000e-01  1.57741302e-06  1.02000000e-01  2.58654286e-06  1.02000000e-01  4.76427200e-06  1.02000000e-01  1.19059625e-05 
 1.03000000e-01  9.64094765e-07  0.00000000e+00  1.03000000e-01  1.55586962e-06  1.03000000e-01  2.55275637e-06  1.03000000e-01  4.71541119e-06  1.03000000e-01  1.18507428e-05 
 1.04000000e-01  9.49941722e-07  0.00000000e+00  1.04000000e-01  1.53460258e-06  1.04000000e-01  2.51966255e-06  1.04000000e-01  4.66741858e-06  1.04000000e-01  1.17966575e-05 
 1.05000000e-01  9.35811905e-07  0.00000000e+00  1.05000000e-01  1.51333012e-06  1.05000000e-01  2.48693193e-06  1.05000000e-01  4.62012900e-06  1.05000000e-01  1.17437601e-05 
 1.06000000e-01  9.21947259e-07  0.00000000e+00  1.06000000e-01  1.49249840e-06  1.06000000e-01  2.45475997e-06  1.06000000e-01  4.57370990e-06  1.06000000e-01  1.16919338e-05 
 1.07000000e-01  9.08359924e-07  0.00000000e+00  1.07000000e-01  1.47212613e-06  1.07000000e-01  2.42307727e-06  1.07000000e-01  4.52804094e-06  1.07000000e-01  1.16412121e-05 
 1.08000000e-01  8.95310574e-07  0.00000000e+00  1.08000000e-01  1.45223265e-06  1.08000000e-01  2.39190328e-06  1.08000000e-01  4.48329362e-06  1.08000000e-01  1.15915327e-05 
 1.09000000e-01  8.81816424e-07  0.00000000e+00  1.09000000e-01  1.43221788e-06  1.09000000e-01  2.36097602e-06  1.09000000e-01  4.43909569e-06  1.09000000e-01  1.15429669e-05 
 1.10000000e-01  8.68879541e-07  0.00000000e+00  1.10000000e-01  1.41270553e-06  1.10000000e-01  2.33068643e-06  1.10000000e-01  4.39576678e-06  1.10000000e-01  1.14954322e-05 
 1.11000000e-01  8.56006540e-07  0.00000000e+00  1.11000000e-01  1.39355736e-06  1.11000000e-01  2.30096318e-06  1.11000000e-01  4.35323085e-06  1.11000000e-01  1.14489220e-05 
 1.12000000e-01  8.43463641e-07  0.00000000e+00  1.12000000e-01  1.37446553e-06  1.12000000e-01  2.27153528e-06  1.12000000e-01  4.31125385e-06  1.12000000e-01  1.14034099e-05 
 1.13000000e-01  8.30998629e-07  0.00000000e+00  1.13000000e-01  1.35559623e-06  1.13000000e-01  2.24261238e-06  1.13000000e-01  4.27021628e-06  1.13000000e-01  1.13588884e-05 
 1.14000000e-01  8.18615061e-07  0.00000000e+00  1.14000000e-01  1.33745704e-06  1.14000000e-01  2.21421428e-06  1.14000000e-01  4.22977801e-06  1.14000000e-01  1.13153496e-05 
 1.15000000e-01  8.06867264e-07  0.00000000e+00  1.15000000e-01  1.31923675e-06  1.15000000e-01  2.18605672e-06  1.15000000e-01  4.19011538e-06  1.15000000e-01  1.12727260e-05 
 1.16000000e-01  7.94666506e-07  0.00000000e+00  1.16000000e-01  1.30161451e-06  1.16000000e-01  2.15866349e-06  1.16000000e-01  4.15109016e-06  1.16000000e-01  1.12310676e-05 
 1.17000000e-01  7.82559276e-07  0.00000000e+00  1.17000000e-01  1.28409627e-06  1.17000000e-01  2.13154327e-06  1.17000000e-01  4.11282847e-06  1.17000000e-01  1.11903256e-05 
 1.18000000e-01  7.71701776e-07  0.00000000e+00  1.18000000e-01  1.26686164e-06  1.18000000e-01  2.10460110e-06  1.18000000e-01  4.07524284e-06  1.18000000e-01  1.11504703e-05 
 1.19000000e-01  7.60105297e-07  0.00000000e+00  1.19000000e-01  1.24974467e-06  1.19000000e-01  2.07827131e-06  1.19000000e-01  4.03835215e-06  1.19000000e-01  1.11114913e-05 
 1.20000000e-01  7.48625796e-07  0.00000000e+00  1.20000000e-01  1.23311048e-06  1.20000000e-01  2.05236112e-06  1.20000000e-01  4.00206465e-06  1.20000000e-01  1.10734378e-05 
 1.21000000e-01  7.38171701e-07  0.00000000e+00  1.21000000e-01  1.21661388e-06  1.21000000e-01  2.02677705e-06  1.21000000e-01  3.96639690e-06  1.21000000e-01  1.10362189e-05 
 1.22000000e-01  7.26956780e-07  0.00000000e+00  1.22000000e-01  1.20026055e-06  1.22000000e-01  2.00175347e-06  1.22000000e-01  3.93147872e-06  1.22000000e-01  1.09997824e-05 
 1.23000000e-01  7.16496425e-07  0.00000000e+00  1.23000000e-01  1.18424395e-06  1.23000000e-01  1.97686242e-06  1.23000000e-01  3.89715935e-06  1.23000000e-01  1.09642375e-05 
 1.24000000e-01  7.05566442e-07  0.00000000e+00  1.24000000e-01  1.16857791e-06  1.24000000e-01  1.95256392e-06  1.24000000e-01  3.86351220e-06  1.24000000e-01  1.09294913e-05 
 1.25000000e-01  6.95423000e-07  0.00000000e+00  1.25000000e-01  1.15327672e-06  1.25000000e-01  1.92876523e-06  1.25000000e-01  3.83043906e-06  1.25000000e-01  1.08954902e-05 
 1.26000000e-01  6.85129400e-07  0.00000000e+00  1.26000000e-01  1.13776977e-06  1.26000000e-01  1.90513546e-06  1.26000000e-01  3.79801339e-06  1.26000000e-01  1.08622617e-05 
 1.27000000e-01  6.75007799e-07  0.00000000e+00  1.27000000e-01  1.12283982e-06  1.27000000e-01  1.88203495e-06  1.27000000e-01  3.76625191e-06  1.27000000e-01  1.08298129e-05 
 1.28000000e-01  6.64732099e-07  0.00000000e+00  1.28000000e-01  1.10790910e-06  1.28000000e-01  1.85912515e-06  1.28000000e-01  3.73499322e-06  1.28000000e-01  1.07981098e-05 
 1.29000000e-01  6.54973417e-07  0.00000000e+00  1.29000000e-01  1.09338381e-06  1.29000000e-01  1.83665501e-06  1.29000000e-01  3.70436993e-06  1.29000000e-01  1.07671382e-05 
 1.30000000e-01  6.44378314e-07  0.00000000e+00  1.30000000e-01  1.07907456e-06  1.30000000e-01  1.81451850e-06  1.30000000e-01  3.67433750e-06  1.30000000e-01  1.07368838e-05 
 1.31000000e-01  6.36054455e-07  0.00000000e+00  1.31000000e-01  1.06499007e-06  1.31000000e-01  1.79272798e-06  1.31000000e-01  3.64484961e-06  1.31000000e-01  1.07073320e-05 
 1.32000000e-01  6.26203459e-07  0.00000000e+00  1.32000000e-01  1.05135058e-06  1.32000000e-01  1.77142156e-06  1.32000000e-01  3.61604241e-06  1.32000000e-01  1.06784470e-05 
 1.33000000e-01  6.17634707e-07  0.00000000e+00  1.33000000e-01  1.03774579e-06  1.33000000e-01  1.75036324e-06  1.33000000e-01  3.58762283e-06  1.33000000e-01  1.06502551e-05 
 1.34000000e-01  6.07850494e-07  0.00000000e+00  1.34000000e-01  1.02417709e-06  1.34000000e-01  1.72956206e-06  1.34000000e-01  3.55984967e-06  1.34000000e-01  1.06227200e-05 
 1.35000000e-01  5.98648471e-07  0.00000000e+00  1.35000000e-01  1.01086561e-06  1.35000000e-01  1.70941715e-06  1.35000000e-01  3.53261247e-06  1.35000000e-01  1.05958258e-05 
 1.36000000e-01  5.90432070e-07  0.00000000e+00  1.36000000e-01  9.98266591e-07  1.36000000e-01  1.68942634e-06  1.36000000e-01  3.50592372e-06  1.36000000e-01  1.05695776e-05 
 1.37000000e-01  5.81336296e-07  0.00000000e+00  1.37000000e-01  9.85055797e-07  1.37000000e-01  1.66972814e-06  1.37000000e-01  3.47979604e-06  1.37000000e-01  1.05439378e-05 
