 1.60000000e-02  1.47694020e-04  1.60000000e-02  1.09180042e-04  1.60000000e-02  8.11731534e-05  1.60000000e-02  6.07250420e-05  1.60000000e-02  4.57274078e-05 
 1.70000000e-02  1.49485150e-04  1.70000000e-02  1.10551642e-04  1.70000000e-02  8.22242186e-05  1.70000000e-02  6.15316311e-05  1.70000000e-02  4.63478624e-05 
 1.80000000e-02  1.51296513e-04  1.80000000e-02  1.11939443e-04  1.80000000e-02  8.32882246e-05  1.80000000e-02  6.23485134e-05  1.80000000e-02  4.69764726e-05 
 1.90000000e-02  1.53128311e-04  1.90000000e-02  1.13343625e-04  1.90000000e-02  8.43653057e-05  1.90000000e-02  6.31758063e-05  1.90000000e-02  4.76133444e-05 
 2.00000000e-02  1.54980750e-04  2.00000000e-02  1.14764354e-04  2.00000000e-02  8.54556170e-05  2.00000000e-02  6.40136299e-05  2.00000000e-02  4.82585695e-05 
 2.10000000e-02  1.56854034e-04  2.10000000e-02  1.16201804e-04  2.10000000e-02  8.65592998e-05  2.10000000e-02  6.48621068e-05  2.10000000e-02  4.89122712e-05 
 2.20000000e-02  1.58748374e-04  2.20000000e-02  1.17656144e-04  2.20000000e-02  8.76765128e-05  2.20000000e-02  6.57213649e-05  2.20000000e-02  4.95745352e-05 
 2.30000000e-02  1.60663979e-04  2.30000000e-02  1.19127564e-04  2.30000000e-02  8.88073904e-05  2.30000000e-02  6.65915305e-05  2.30000000e-02  5.02454649e-05 
 2.40000000e-02  1.62601057e-04  2.40000000e-02  1.20616234e-04  2.40000000e-02  8.99520885e-05  2.40000000e-02  6.74727244e-05  2.40000000e-02  5.09251669e-05 
 2.50000000e-02  1.64559827e-04  2.50000000e-02  1.22122337e-04  2.50000000e-02  9.11107688e-05  2.50000000e-02  6.83650790e-05  2.50000000e-02  5.16137593e-05 
 2.60000000e-02  1.66540500e-04  2.60000000e-02  1.23646048e-04  2.60000000e-02  9.22835734e-05  2.60000000e-02  6.92687270e-05  2.60000000e-02  5.23113366e-05 
 2.70000000e-02  1.68543293e-04  2.70000000e-02  1.25187560e-04  2.70000000e-02  9.34706548e-05  2.70000000e-02  7.01837890e-05  2.70000000e-02  5.30180174e-05 
 2.80000000e-02  1.70568427e-04  2.80000000e-02  1.26747049e-04  2.80000000e-02  9.46721843e-05  2.80000000e-02  7.11104115e-05  2.80000000e-02  5.37339096e-05 
 2.90000000e-02  1.72616124e-04  2.90000000e-02  1.28324703e-04  2.90000000e-02  9.58882996e-05  2.90000000e-02  7.20487093e-05  2.90000000e-02  5.44591269e-05 
 3.00000000e-02  1.74686601e-04  3.00000000e-02  1.29920713e-04  3.00000000e-02  9.71191797e-05  3.00000000e-02  7.29988283e-05  3.00000000e-02  5.51937763e-05 
 3.10000000e-02  1.76780090e-04  3.10000000e-02  1.31535264e-04  3.10000000e-02  9.83649725e-05  3.10000000e-02  7.39609075e-05  3.10000000e-02  5.59379707e-05 
 3.20000000e-02  1.78896812e-04  3.20000000e-02  1.33168544e-04  3.20000000e-02  9.96258429e-05  3.20000000e-02  7.49350699e-05  3.20000000e-02  5.66918315e-05 
 3.30000000e-02  1.81036996e-04  3.30000000e-02  1.34820753e-04  3.30000000e-02  1.00901958e-04  3.30000000e-02  7.59214733e-05  3.30000000e-02  5.74554652e-05 
 3.40000000e-02  1.83200875e-04  3.40000000e-02  1.36492082e-04  3.40000000e-02  1.02193474e-04  3.40000000e-02  7.69202357e-05  3.40000000e-02  5.82290020e-05 
 3.50000000e-02  1.85388682e-04  3.50000000e-02  1.38182722e-04  3.50000000e-02  1.03500563e-04  3.50000000e-02  7.79315145e-05  3.50000000e-02  5.90125493e-05 
 3.60000000e-02  1.87600647e-04  3.60000000e-02  1.39892877e-04  3.60000000e-02  1.04823390e-04  3.60000000e-02  7.89554418e-05  3.60000000e-02  5.98062295e-05 
 3.70000000e-02  1.89837007e-04  3.70000000e-02  1.41622743e-04  3.70000000e-02  1.06162128e-04  3.70000000e-02  7.99921703e-05  3.70000000e-02  6.06101650e-05 
 3.80000000e-02  1.92098006e-04  3.80000000e-02  1.43372515e-04  3.80000000e-02  1.07516943e-04  3.80000000e-02  8.10418334e-05  3.80000000e-02  6.14244807e-05 
 3.90000000e-02  1.94383878e-04  3.90000000e-02  1.45142404e-04  3.90000000e-02  1.08888006e-04  3.90000000e-02  8.21045842e-05  3.90000000e-02  6.22492901e-05 
 4.00000000e-02  1.96694868e-04  4.00000000e-02  1.46932610e-04  4.00000000e-02  1.10275495e-04  4.00000000e-02  8.31805695e-05  4.00000000e-02  6.30847307e-05 
 4.10000000e-02  1.99031222e-04  4.10000000e-02  1.48743339e-04  4.10000000e-02  1.11679584e-04  4.10000000e-02  8.42699413e-05  4.10000000e-02  6.39309206e-05 
 4.20000000e-02  2.01393185e-04  4.20000000e-02  1.50574795e-04  4.20000000e-02  1.13100444e-04  4.20000000e-02  8.53728425e-05  4.20000000e-02  6.47879801e-05 
 4.30000000e-02  2.03781003e-04  4.30000000e-02  1.52427191e-04  4.30000000e-02  1.14538262e-04  4.30000000e-02  8.64894255e-05  4.30000000e-02  6.56560516e-05 
 4.40000000e-02  2.06194934e-04  4.40000000e-02  1.54300739e-04  4.40000000e-02  1.15993210e-04  4.40000000e-02  8.76198466e-05  4.40000000e-02  6.65352583e-05 
 4.50000000e-02  2.08635225e-04  4.50000000e-02  1.56195646e-04  4.50000000e-02  1.17465471e-04  4.50000000e-02  8.87642623e-05  4.50000000e-02  6.74257242e-05 
 4.60000000e-02  2.11102135e-04  4.60000000e-02  1.58112130e-04  4.60000000e-02  1.18955224e-04  4.60000000e-02  8.99228200e-05  4.60000000e-02  6.83275909e-05 
 4.70000000e-02  2.13595919e-04  4.70000000e-02  1.60050408e-04  4.70000000e-02  1.20462661e-04  4.70000000e-02  9.10956869e-05  4.70000000e-02  6.92409838e-05 
 4.80000000e-02  2.16116839e-04  4.80000000e-02  1.62010696e-04  4.80000000e-02  1.21987961e-04  4.80000000e-02  9.22830104e-05  4.80000000e-02  7.01660412e-05 
 4.90000000e-02  2.18665153e-04  4.90000000e-02  1.63993213e-04  4.90000000e-02  1.23531313e-04  4.90000000e-02  9.34849569e-05  4.90000000e-02  7.11029076e-05 
 5.00000000e-02  2.21241129e-04  5.00000000e-02  1.65998185e-04  5.00000000e-02  1.25092904e-04  5.00000000e-02  9.47016849e-05  5.00000000e-02  7.20517048e-05 
 5.10000000e-02  2.23845031e-04  5.10000000e-02  1.68025829e-04  5.10000000e-02  1.26672926e-04  5.10000000e-02  9.59333610e-05  5.10000000e-02  7.30125757e-05 
 5.20000000e-02  2.26477131e-04  5.20000000e-02  1.70076373e-04  5.20000000e-02  1.28271572e-04  5.20000000e-02  9.71801434e-05  5.20000000e-02  7.39856624e-05 
 5.30000000e-02  2.29137699e-04  5.30000000e-02  1.72150049e-04  5.30000000e-02  1.29889030e-04  5.30000000e-02  9.84422092e-05  5.30000000e-02  7.49711110e-05 
 5.40000000e-02  2.31827005e-04  5.40000000e-02  1.74247077e-04  5.40000000e-02  1.31525503e-04  5.40000000e-02  9.97197086e-05  5.40000000e-02  7.59690543e-05 
 5.50000000e-02  2.34545327e-04  5.50000000e-02  1.76367695e-04  5.50000000e-02  1.33181177e-04  5.50000000e-02  1.01012819e-04  5.50000000e-02  7.69796410e-05 
 5.60000000e-02  2.37292944e-04  5.60000000e-02  1.78512134e-04  5.60000000e-02  1.34856261e-04  5.60000000e-02  1.02321709e-04  5.60000000e-02  7.80030144e-05 
 5.70000000e-02  2.40070136e-04  5.70000000e-02  1.80680631e-04  5.70000000e-02  1.36550948e-04  5.70000000e-02  1.03646554e-04  5.70000000e-02  7.90393184e-05 
 5.80000000e-02  2.42877185e-04  5.80000000e-02  1.82873416e-04  5.80000000e-02  1.38265444e-04  5.80000000e-02  1.04987523e-04  5.80000000e-02  8.00887081e-05 
 5.90000000e-02  2.45714377e-04  5.90000000e-02  1.85090736e-04  5.90000000e-02  1.39999953e-04  5.90000000e-02  1.06344784e-04  5.90000000e-02  8.11513299e-05 
 6.00000000e-02  2.48582000e-04  6.00000000e-02  1.87332827e-04  6.00000000e-02  1.41754670e-04  6.00000000e-02  1.07718525e-04  6.00000000e-02  8.22273268e-05 
 6.10000000e-02  2.51480342e-04  6.10000000e-02  1.89599933e-04  6.10000000e-02  1.43529816e-04  6.10000000e-02  1.09108915e-04  6.10000000e-02  8.33168603e-05 
 6.20000000e-02  2.54409698e-04  6.20000000e-02  1.91892301e-04  6.20000000e-02  1.45325588e-04  6.20000000e-02  1.10516135e-04  6.20000000e-02  8.44200797e-05 
 6.30000000e-02  2.57370363e-04  6.30000000e-02  1.94210174e-04  6.30000000e-02  1.47142200e-04  6.30000000e-02  1.11940367e-04  6.30000000e-02  8.55371355e-05 
 6.40000000e-02  2.60362633e-04  6.40000000e-02  1.96553805e-04  6.40000000e-02  1.48979862e-04  6.40000000e-02  1.13381787e-04  6.40000000e-02  8.66681895e-05 
 6.50000000e-02  2.63386810e-04  6.50000000e-02  1.98923445e-04  6.50000000e-02  1.50838791e-04  6.50000000e-02  1.14840586e-04  6.50000000e-02  8.78133988e-05 
 6.60000000e-02  2.66443192e-04  6.60000000e-02  2.01319342e-04  6.60000000e-02  1.52719200e-04  6.60000000e-02  1.16316941e-04  6.60000000e-02  8.89729181e-05 
 6.70000000e-02  2.69532090e-04  6.70000000e-02  2.03741760e-04  6.70000000e-02  1.54621306e-04  6.70000000e-02  1.17811046e-04  6.70000000e-02  9.01469143e-05 
 6.80000000e-02  2.72653806e-04  6.80000000e-02  2.06190949e-04  6.80000000e-02  1.56545329e-04  6.80000000e-02  1.19323082e-04  6.80000000e-02  9.13355368e-05 
 6.90000000e-02  2.75808654e-04  6.90000000e-02  2.08667171e-04  6.90000000e-02  1.58491488e-04  6.90000000e-02  1.20853244e-04  6.90000000e-02  9.25389632e-05 
 7.00000000e-02  2.78996946e-04  7.00000000e-02  2.11170690e-04  7.00000000e-02  1.60460009e-04  7.00000000e-02  1.22401719e-04  7.00000000e-02  9.37573508e-05 
 7.10000000e-02  2.82218996e-04  7.10000000e-02  2.13701768e-04  7.10000000e-02  1.62451109e-04  7.10000000e-02  1.23968706e-04  7.10000000e-02  9.49908623e-05 
 7.20000000e-02  2.85475122e-04  7.20000000e-02  2.16260672e-04  7.20000000e-02  1.64465021e-04  7.20000000e-02  1.25554392e-04  7.20000000e-02  9.62396753e-05 
 7.30000000e-02  2.88765645e-04  7.30000000e-02  2.18847672e-04  7.30000000e-02  1.66501972e-04  7.30000000e-02  1.27158972e-04  7.30000000e-02  9.75039444e-05 
 7.40000000e-02  2.92090887e-04  7.40000000e-02  2.21463039e-04  7.40000000e-02  1.68562190e-04  7.40000000e-02  1.28782653e-04  7.40000000e-02  9.87838515e-05 
 7.50000000e-02  2.95451173e-04  7.50000000e-02  2.24107042e-04  7.50000000e-02  1.70645904e-04  7.50000000e-02  1.30425624e-04  7.50000000e-02  1.00079564e-04 
 7.60000000e-02  2.98846832e-04  7.60000000e-02  2.26779962e-04  7.60000000e-02  1.72753351e-04  7.60000000e-02  1.32088092e-04  7.60000000e-02  1.01391254e-04 
 7.70000000e-02  3.02278195e-04  7.70000000e-02  2.29482073e-04  7.70000000e-02  1.74884767e-04  7.70000000e-02  1.33770260e-04  7.70000000e-02  1.02719101e-04 
 7.80000000e-02  3.05745593e-04  7.80000000e-02  2.32213655e-04  7.80000000e-02  1.77040389e-04  7.80000000e-02  1.35472323e-04  7.80000000e-02  1.04063275e-04 
 7.90000000e-02  3.09249363e-04  7.90000000e-02  2.34974993e-04  7.90000000e-02  1.79220458e-04  7.90000000e-02  1.37194498e-04  7.90000000e-02  1.05423960e-04 
 8.00000000e-02  3.12789843e-04  8.00000000e-02  2.37766371e-04  8.00000000e-02  1.81425213e-04  8.00000000e-02  1.38936989e-04  8.00000000e-02  1.06801330e-04 
 8.10000000e-02  3.16367373e-04  8.10000000e-02  2.40588075e-04  8.10000000e-02  1.83654897e-04  8.10000000e-02  1.40700002e-04  8.10000000e-02  1.08195570e-04 
 8.20000000e-02  3.19982298e-04  8.20000000e-02  2.43440394e-04  8.20000000e-02  1.85909758e-04  8.20000000e-02  1.42483749e-04  8.20000000e-02  1.09606860e-04 
 8.30000000e-02  3.23634963e-04  8.30000000e-02  2.46323622e-04  8.30000000e-02  1.88190041e-04  8.30000000e-02  1.44288443e-04  8.30000000e-02  1.11035382e-04 
 8.40000000e-02  3.27325714e-04  8.40000000e-02  2.49238055e-04  8.40000000e-02  1.90495998e-04  8.40000000e-02  1.46114302e-04  8.40000000e-02  1.12481326e-04 
 8.50000000e-02  3.31054906e-04  8.50000000e-02  2.52183985e-04  8.50000000e-02  1.92827876e-04  8.50000000e-02  1.47961535e-04  8.50000000e-02  1.13944876e-04 
 8.60000000e-02  3.34822889e-04  8.60000000e-02  2.55161713e-04  8.60000000e-02  1.95185934e-04  8.60000000e-02  1.49830364e-04  8.60000000e-02  1.15426220e-04 
 8.70000000e-02  3.38630021e-04  8.70000000e-02  2.58171544e-04  8.70000000e-02  1.97570422e-04  8.70000000e-02  1.51721007e-04  8.70000000e-02  1.16925550e-04 
 8.80000000e-02  3.42476657e-04  8.80000000e-02  2.61213779e-04  8.80000000e-02  1.99981603e-04  8.80000000e-02  1.53633689e-04  8.80000000e-02  1.18443057e-04 
 8.90000000e-02  3.46363161e-04  8.90000000e-02  2.64288725e-04  8.90000000e-02  2.02419737e-04  8.90000000e-02  1.55568630e-04  8.90000000e-02  1.19978933e-04 
 9.00000000e-02  3.50289894e-04  9.00000000e-02  2.67396691e-04  9.00000000e-02  2.04885082e-04  9.00000000e-02  1.57526052e-04  9.00000000e-02  1.21533376e-04 
 9.10000000e-02  3.54257223e-04  9.10000000e-02  2.70537993e-04  9.10000000e-02  2.07377905e-04  9.10000000e-02  1.59506188e-04  9.10000000e-02  1.23106578e-04 
 9.20000000e-02  3.58265514e-04  9.20000000e-02  2.73712939e-04  9.20000000e-02  2.09898472e-04  9.20000000e-02  1.61509264e-04  9.20000000e-02  1.24698740e-04 
 9.30000000e-02  3.62315139e-04  9.30000000e-02  2.76921849e-04  9.30000000e-02  2.12447051e-04  9.30000000e-02  1.63535508e-04  9.30000000e-02  1.26310064e-04 
 9.40000000e-02  3.66406467e-04  9.40000000e-02  2.80165043e-04  9.40000000e-02  2.15023914e-04  9.40000000e-02  1.65585155e-04  9.40000000e-02  1.27940745e-04 
 9.50000000e-02  3.70539876e-04  9.50000000e-02  2.83442843e-04  9.50000000e-02  2.17629331e-04  9.50000000e-02  1.67658438e-04  9.50000000e-02  1.29590991e-04 
 9.60000000e-02  3.74715742e-04  9.60000000e-02  2.86755569e-04  9.60000000e-02  2.20263583e-04  9.60000000e-02  1.69755595e-04  9.60000000e-02  1.31261006e-04 
 9.70000000e-02  3.78934443e-04  9.70000000e-02  2.90103554e-04  9.70000000e-02  2.22926942e-04  9.70000000e-02  1.71876862e-04  9.70000000e-02  1.32950993e-04 
 9.80000000e-02  3.83196360e-04  9.80000000e-02  2.93487125e-04  9.80000000e-02  2.25619691e-04  9.80000000e-02  1.74022478e-04  9.80000000e-02  1.34661165e-04 
 9.90000000e-02  3.87501877e-04  9.90000000e-02  2.96906613e-04  9.90000000e-02  2.28342110e-04  9.90000000e-02  1.76192687e-04  9.90000000e-02  1.36391728e-04 
 1.00000000e-01  3.91851378e-04  1.00000000e-01  3.00362353e-04  1.00000000e-01  2.31094485e-04  1.00000000e-01  1.78387734e-04  1.00000000e-01  1.38142891e-04 
 1.01000000e-01  3.96245252e-04  1.01000000e-01  3.03854684e-04  1.01000000e-01  2.33877103e-04  1.01000000e-01  1.80607862e-04  1.01000000e-01  1.39914875e-04 
 1.02000000e-01  4.00683887e-04  1.02000000e-01  3.07383944e-04  1.02000000e-01  2.36690255e-04  1.02000000e-01  1.82853319e-04  1.02000000e-01  1.41707888e-04 
 1.03000000e-01  4.05167672e-04  1.03000000e-01  3.10950477e-04  1.03000000e-01  2.39534227e-04  1.03000000e-01  1.85124355e-04  1.03000000e-01  1.43522147e-04 
 1.04000000e-01  4.09697002e-04  1.04000000e-01  3.14554625e-04  1.04000000e-01  2.42409319e-04  1.04000000e-01  1.87421221e-04  1.04000000e-01  1.45357872e-04 
 1.05000000e-01  4.14272271e-04  1.05000000e-01  3.18196737e-04  1.05000000e-01  2.45315823e-04  1.05000000e-01  1.89744175e-04  1.05000000e-01  1.47215286e-04 
 1.06000000e-01  4.18893875e-04  1.06000000e-01  3.21877165e-04  1.06000000e-01  2.48254040e-04  1.06000000e-01  1.92093467e-04  1.06000000e-01  1.49094608e-04 
 1.07000000e-01  4.23562210e-04  1.07000000e-01  3.25596257e-04  1.07000000e-01  2.51224269e-04  1.07000000e-01  1.94469358e-04  1.07000000e-01  1.50996057e-04 
 1.08000000e-01  4.28277676e-04  1.08000000e-01  3.29354372e-04  1.08000000e-01  2.54226817e-04  1.08000000e-01  1.96872108e-04  1.08000000e-01  1.52919866e-04 
 1.09000000e-01  4.33040674e-04  1.09000000e-01  3.33151864e-04  1.09000000e-01  2.57261989e-04  1.09000000e-01  1.99301981e-04  1.09000000e-01  1.54866256e-04 
 1.10000000e-01  4.37851606e-04  1.10000000e-01  3.36989096e-04  1.10000000e-01  2.60330092e-04  1.10000000e-01  2.01759236e-04  1.10000000e-01  1.56835458e-04 
 1.11000000e-01  4.42710874e-04  1.11000000e-01  3.40866427e-04  1.11000000e-01  2.63431436e-04  1.11000000e-01  2.04244142e-04  1.11000000e-01  1.58827706e-04 
 1.12000000e-01  4.47618883e-04  1.12000000e-01  3.44784224e-04  1.12000000e-01  2.66566338e-04  1.12000000e-01  2.06756972e-04  1.12000000e-01  1.60843226e-04 
 1.13000000e-01  4.52576038e-04  1.13000000e-01  3.48742852e-04  1.13000000e-01  2.69735112e-04  1.13000000e-01  2.09297989e-04  1.13000000e-01  1.62882259e-04 
 1.14000000e-01  4.57582745e-04  1.14000000e-01  3.52742684e-04  1.14000000e-01  2.72938076e-04  1.14000000e-01  2.11867471e-04  1.14000000e-01  1.64945037e-04 
 1.15000000e-01  4.62639412e-04  1.15000000e-01  3.56784088e-04  1.15000000e-01  2.76175554e-04  1.15000000e-01  2.14465690e-04  1.15000000e-01  1.67031799e-04 
 1.16000000e-01  4.67746446e-04  1.16000000e-01  3.60867439e-04  1.16000000e-01  2.79447865e-04  1.16000000e-01  2.17092926e-04  1.16000000e-01  1.69142786e-04 
 1.17000000e-01  4.72904257e-04  1.17000000e-01  3.64993115e-04  1.17000000e-01  2.82755339e-04  1.17000000e-01  2.19749459e-04  1.17000000e-01  1.71278239e-04 
 1.18000000e-01  4.78113254e-04  1.18000000e-01  3.69161491e-04  1.18000000e-01  2.86098301e-04  1.18000000e-01  2.22435566e-04  1.18000000e-01  1.73438403e-04 
 1.19000000e-01  4.83373844e-04  1.19000000e-01  3.73372952e-04  1.19000000e-01  2.89477086e-04  1.19000000e-01  2.25151538e-04  1.19000000e-01  1.75623523e-04 
 1.20000000e-01  4.88686442e-04  1.20000000e-01  3.77627880e-04  1.20000000e-01  2.92892025e-04  1.20000000e-01  2.27897655e-04  1.20000000e-01  1.77833844e-04 
 1.21000000e-01  4.94051454e-04  1.21000000e-01  3.81926658e-04  1.21000000e-01  2.96343456e-04  1.21000000e-01  2.30674209e-04  1.21000000e-01  1.80069623e-04 
 1.22000000e-01  4.99469292e-04  1.22000000e-01  3.86269673e-04  1.22000000e-01  2.99831715e-04  1.22000000e-01  2.33481491e-04  1.22000000e-01  1.82331105e-04 
 1.23000000e-01  5.04940366e-04  1.23000000e-01  3.90657316e-04  1.23000000e-01  3.03357148e-04  1.23000000e-01  2.36319793e-04  1.23000000e-01  1.84618546e-04 
 1.24000000e-01  5.10465087e-04  1.24000000e-01  3.95089977e-04  1.24000000e-01  3.06920094e-04  1.24000000e-01  2.39189413e-04  1.24000000e-01  1.86932204e-04 
 1.25000000e-01  5.16043863e-04  1.25000000e-01  3.99568049e-04  1.25000000e-01  3.10520902e-04  1.25000000e-01  2.42090646e-04  1.25000000e-01  1.89272332e-04 
 1.26000000e-01  5.21677106e-04  1.26000000e-01  4.04091927e-04  1.26000000e-01  3.14159919e-04  1.26000000e-01  2.45023795e-04  1.26000000e-01  1.91639194e-04 
 1.27000000e-01  5.27365223e-04  1.27000000e-01  4.08662007e-04  1.27000000e-01  3.17837499e-04  1.27000000e-01  2.47989162e-04  1.27000000e-01  1.94033049e-04 
 1.28000000e-01  5.33108624e-04  1.28000000e-01  4.13278687e-04  1.28000000e-01  3.21553994e-04  1.28000000e-01  2.50987052e-04  1.28000000e-01  1.96454164e-04 
 1.29000000e-01  5.38907716e-04  1.29000000e-01  4.17942368e-04  1.29000000e-01  3.25309762e-04  1.29000000e-01  2.54017773e-04  1.29000000e-01  1.98902802e-04 
 1.30000000e-01  5.44762904e-04  1.30000000e-01  4.22653450e-04  1.30000000e-01  3.29105158e-04  1.30000000e-01  2.57081636e-04  1.30000000e-01  2.01379230e-04 
 1.31000000e-01  5.50674596e-04  1.31000000e-01  4.27412337e-04  1.31000000e-01  3.32940548e-04  1.31000000e-01  2.60178950e-04  1.31000000e-01  2.03883723e-04 
 1.32000000e-01  5.56643195e-04  1.32000000e-01  4.32219433e-04  1.32000000e-01  3.36816293e-04  1.32000000e-01  2.63310034e-04  1.32000000e-01  2.06416550e-04 
 1.33000000e-01  5.62669103e-04  1.33000000e-01  4.37075142e-04  1.33000000e-01  3.40732762e-04  1.33000000e-01  2.66475205e-04  1.33000000e-01  2.08977988e-04 
 1.34000000e-01  5.68752722e-04  1.34000000e-01  4.41979874e-04  1.34000000e-01  3.44690319e-04  1.34000000e-01  2.69674782e-04  1.34000000e-01  2.11568311e-04 
 1.35000000e-01  5.74894451e-04  1.35000000e-01  4.46934034e-04  1.35000000e-01  3.48689338e-04  1.35000000e-01  2.72909088e-04  1.35000000e-01  2.14187800e-04 
 1.36000000e-01  5.81094688e-04  1.36000000e-01  4.51938032e-04  1.36000000e-01  3.52730193e-04  1.36000000e-01  2.76178447e-04  1.36000000e-01  2.16836734e-04 
 1.37000000e-01  5.87353828e-04  1.37000000e-01  4.56992279e-04  1.37000000e-01  3.56813257e-04  1.37000000e-01  2.79483188e-04  1.37000000e-01  2.19515400e-04 
 1.38000000e-01  5.93672266e-04  1.38000000e-01  4.62097185e-04  1.38000000e-01  3.60938911e-04  1.38000000e-01  2.82823641e-04  1.38000000e-01  2.22224081e-04 
 1.39000000e-01  6.00050391e-04  1.39000000e-01  4.67253160e-04  1.39000000e-01  3.65107532e-04  1.39000000e-01  2.86200135e-04  1.39000000e-01  2.24963064e-04 
 1.40000000e-01  6.06488592e-04  1.40000000e-01  4.72460619e-04  1.40000000e-01  3.69319504e-04  1.40000000e-01  2.89613011e-04  1.40000000e-01  2.27732642e-04 
 1.41000000e-01  6.12987256e-04  1.41000000e-01  4.77719973e-04  1.41000000e-01  3.73575211e-04  1.41000000e-01  2.93062603e-04  1.41000000e-01  2.30533107e-04 
 1.42000000e-01  6.19546764e-04  1.42000000e-01  4.83031636e-04  1.42000000e-01  3.77875041e-04  1.42000000e-01  2.96549250e-04  1.42000000e-01  2.33364752e-04 
 1.43000000e-01  6.26167496e-04  1.43000000e-01  4.88396020e-04  1.43000000e-01  3.82219381e-04  1.43000000e-01  3.00073297e-04  1.43000000e-01  2.36227873e-04 
 1.44000000e-01  6.32849831e-04  1.44000000e-01  4.93813540e-04  1.44000000e-01  3.86608624e-04  1.44000000e-01  3.03635090e-04  1.44000000e-01  2.39122773e-04 
 1.45000000e-01  6.39594139e-04  1.45000000e-01  4.99284610e-04  1.45000000e-01  3.91043159e-04  1.45000000e-01  3.07234973e-04  1.45000000e-01  2.42049753e-04 
 1.46000000e-01  6.46400792e-04  1.46000000e-01  5.04809643e-04  1.46000000e-01  3.95523383e-04  1.46000000e-01  3.10873299e-04  1.46000000e-01  2.45009115e-04 
 1.47000000e-01  6.53270155e-04  1.47000000e-01  5.10389052e-04  1.47000000e-01  4.00049693e-04  1.47000000e-01  3.14550421e-04  1.47000000e-01  2.48001169e-04 
 1.48000000e-01  6.60202590e-04  1.48000000e-01  5.16023251e-04  1.48000000e-01  4.04622488e-04  1.48000000e-01  3.18266691e-04  1.48000000e-01  2.51026220e-04 
 1.49000000e-01  6.67198455e-04  1.49000000e-01  5.21712651e-04  1.49000000e-01  4.09242166e-04  1.49000000e-01  3.22022470e-04  1.49000000e-01  2.54084582e-04 
 1.50000000e-01  6.74258103e-04  1.50000000e-01  5.27457667e-04  1.50000000e-01  4.13909128e-04  1.50000000e-01  3.25818116e-04  1.50000000e-01  2.57176569e-04 
 1.51000000e-01  6.81381885e-04  1.51000000e-01  5.33258707e-04  1.51000000e-01  4.18623780e-04  1.51000000e-01  3.29653994e-04  1.51000000e-01  2.60302495e-04 
