 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64685992e+00 -6.03756240e-07 
 1.00000000e-11  2.64685992e+00 -6.03756237e-07 
 2.00000000e-11  2.64685992e+00 -6.03756176e-07 
 4.00000000e-11  2.64685992e+00 -6.03756216e-07 
 8.00000000e-11  2.64685992e+00 -6.03756085e-07 
 1.60000000e-10  2.64685992e+00 -6.03756180e-07 
 3.20000000e-10  2.64685992e+00 -6.03756203e-07 
 6.40000000e-10  2.64685992e+00 -6.03756151e-07 
 1.28000000e-09  2.64685992e+00 -6.03756245e-07 
 2.28000000e-09  2.64685992e+00 -6.03756141e-07 
 3.28000000e-09  2.64685991e+00 -6.03756143e-07 
 4.28000000e-09  2.64685991e+00 -6.03756180e-07 
 5.28000000e-09  2.64685991e+00 -6.03756123e-07 
 6.28000000e-09  2.64685991e+00 -6.03756122e-07 
 7.28000000e-09  2.64685991e+00 -6.03756160e-07 
 8.28000000e-09  2.64685991e+00 -6.03756118e-07 
 9.28000000e-09  2.64685991e+00 -6.03756125e-07 
 1.02800000e-08  2.64685991e+00 -6.03756116e-07 
 1.12800000e-08  2.64685991e+00 -6.03756157e-07 
 1.22800000e-08  2.64685991e+00 -6.03756127e-07 
 1.32800000e-08  2.64685991e+00 -6.03756130e-07 
 1.42800000e-08  2.64685992e+00 -6.03756117e-07 
 1.52800000e-08  2.64685991e+00 -6.03756097e-07 
 1.62800000e-08  2.64685991e+00 -6.03756126e-07 
 1.72800000e-08  2.64685991e+00 -6.03756126e-07 
 1.82800000e-08  2.64685991e+00 -6.03756131e-07 
 1.92800000e-08  2.64685991e+00 -6.03756161e-07 
 2.02800000e-08  2.64685991e+00 -6.03756151e-07 
 2.12800000e-08  2.64685991e+00 -6.03756097e-07 
 2.22800000e-08  2.64685991e+00 -6.03756121e-07 
 2.32800000e-08  2.64685991e+00 -6.03756127e-07 
 2.42800000e-08  2.64685991e+00 -6.03756161e-07 
 2.52800000e-08  2.64685991e+00 -6.03756184e-07 
 2.62800000e-08  2.64685991e+00 -6.03756117e-07 
 2.72800000e-08  2.64685991e+00 -6.03756158e-07 
 2.82800000e-08  2.64685991e+00 -6.03756154e-07 
 2.92800000e-08  2.64685991e+00 -6.03756127e-07 
 3.02800000e-08  2.64685991e+00 -6.03756120e-07 
 3.12800000e-08  2.64685991e+00 -6.03756133e-07 
 3.22800000e-08  2.64685991e+00 -6.03756134e-07 
 3.32800000e-08  2.64685991e+00 -6.03756088e-07 
 3.42800000e-08  2.64685991e+00 -6.03756123e-07 
 3.52800000e-08  2.64685991e+00 -6.03756117e-07 
 3.62800000e-08  2.64685991e+00 -6.03756123e-07 
 3.72800000e-08  2.64685991e+00 -6.03756130e-07 
 3.82800000e-08  2.64685991e+00 -6.03756126e-07 
 3.92800000e-08  2.64685991e+00 -6.03756132e-07 
 4.02800000e-08  2.64685991e+00 -6.03756063e-07 
 4.12800000e-08  2.64685991e+00 -6.03756131e-07 
 4.22800000e-08  2.64685991e+00 -6.03756123e-07 
 4.32800000e-08  2.64685991e+00 -6.03756130e-07 
 4.42800000e-08  2.64685991e+00 -6.03756127e-07 
 4.52800000e-08  2.64685991e+00 -6.03756064e-07 
 4.62800000e-08  2.64685991e+00 -6.03756064e-07 
 4.72800000e-08  2.64685991e+00 -6.03756077e-07 
 4.82800000e-08  2.64685991e+00 -6.03756121e-07 
 4.92800000e-08  2.64685991e+00 -6.03756126e-07 
 5.02800000e-08  2.64685991e+00 -6.03756098e-07 
 5.12800000e-08  2.64685991e+00 -6.03756135e-07 
 5.22800000e-08  2.64685991e+00 -6.03756131e-07 
 5.32800000e-08  2.64685991e+00 -6.03756104e-07 
 5.42800000e-08  2.64685991e+00 -6.03756130e-07 
 5.52800000e-08  2.64685991e+00 -6.03756093e-07 
 5.62800000e-08  2.64685991e+00 -6.03756135e-07 
 5.72800000e-08  2.64685991e+00 -6.03756161e-07 
 5.82800000e-08  2.64685991e+00 -6.03756118e-07 
 5.92800000e-08  2.64685991e+00 -6.03756127e-07 
 6.02800000e-08  2.64685991e+00 -6.03756133e-07 
 6.12800000e-08  2.64685991e+00 -6.03756132e-07 
 6.22800000e-08  2.64685991e+00 -6.03756150e-07 
 6.32800000e-08  2.64685991e+00 -6.03756100e-07 
 6.42800000e-08  2.64685991e+00 -6.03756154e-07 
 6.52800000e-08  2.64685991e+00 -6.03756132e-07 
 6.62800000e-08  2.64685991e+00 -6.03756117e-07 
 6.72800000e-08  2.64685991e+00 -6.03756129e-07 
 6.82800000e-08  2.64685991e+00 -6.03756120e-07 
 6.92800000e-08  2.64685991e+00 -6.03756123e-07 
 7.02800000e-08  2.64685991e+00 -6.03756152e-07 
 7.12800000e-08  2.64685991e+00 -6.03756126e-07 
 7.22800000e-08  2.64685991e+00 -6.03756155e-07 
 7.32800000e-08  2.64685991e+00 -6.03756129e-07 
 7.42800000e-08  2.64685991e+00 -6.03756134e-07 
 7.52800000e-08  2.64685991e+00 -6.03756124e-07 
 7.62800000e-08  2.64685991e+00 -6.03756129e-07 
 7.72800000e-08  2.64685991e+00 -6.03756126e-07 
 7.82800000e-08  2.64685991e+00 -6.03756122e-07 
 7.92800000e-08  2.64685991e+00 -6.03756163e-07 
 8.02800000e-08  2.64685991e+00 -6.03756124e-07 
 8.12800000e-08  2.64685991e+00 -6.03756133e-07 
 8.22800000e-08  2.64685991e+00 -6.03756126e-07 
 8.32800000e-08  2.64685991e+00 -6.03756124e-07 
 8.42800000e-08  2.64685991e+00 -6.03756124e-07 
 8.52800000e-08  2.64685991e+00 -6.03756126e-07 
 8.62800000e-08  2.64685991e+00 -6.03756122e-07 
 8.72800000e-08  2.64685991e+00 -6.03756132e-07 
 8.82800000e-08  2.64685991e+00 -6.03756126e-07 
 8.92800000e-08  2.64685991e+00 -6.03756161e-07 
 9.02800000e-08  2.64685991e+00 -6.03756119e-07 
 9.12800000e-08  2.64685991e+00 -6.03756156e-07 
 9.22800000e-08  2.64685991e+00 -6.03756122e-07 
 9.32800000e-08  2.64685992e+00 -6.03756126e-07 
 9.42800000e-08  2.64685991e+00 -6.03756126e-07 
 9.52800000e-08  2.64685991e+00 -6.03756159e-07 
 9.62800000e-08  2.64685991e+00 -6.03756125e-07 
 9.72800000e-08  2.64685992e+00 -6.03756097e-07 
 9.82800000e-08  2.64685991e+00 -6.03756158e-07 
 9.92800000e-08  2.64685991e+00 -6.03756101e-07 
 1.00280000e-07  2.64685991e+00 -6.03756153e-07 
 1.01280000e-07  2.64685991e+00 -6.03756156e-07 
 1.02280000e-07  2.64685991e+00 -6.03756096e-07 
 1.03280000e-07  2.64685991e+00 -6.03756130e-07 
 1.04280000e-07  2.64685991e+00 -6.03756121e-07 
 1.05280000e-07  2.64685991e+00 -6.03756120e-07 
 1.06280000e-07  2.64685991e+00 -6.03756162e-07 
 1.07280000e-07  2.64685991e+00 -6.03756129e-07 
 1.08280000e-07  2.64685991e+00 -6.03756128e-07 
 1.09280000e-07  2.64685991e+00 -6.03756128e-07 
 1.10280000e-07  2.64685991e+00 -6.03756128e-07 
 1.11280000e-07  2.64685991e+00 -6.03756123e-07 
 1.12280000e-07  2.64685991e+00 -6.03756123e-07 
 1.13280000e-07  2.64685991e+00 -6.03756156e-07 
 1.14280000e-07  2.64685992e+00 -6.03756157e-07 
 1.15280000e-07  2.64685991e+00 -6.03756123e-07 
 1.16280000e-07  2.64685991e+00 -6.03756122e-07 
 1.17280000e-07  2.64685991e+00 -6.03756122e-07 
 1.18280000e-07  2.64685991e+00 -6.03756126e-07 
 1.19280000e-07  2.64685991e+00 -6.03756102e-07 
 1.20280000e-07  2.64685991e+00 -6.03756126e-07 
 1.21280000e-07  2.64685991e+00 -6.03756135e-07 
 1.22280000e-07  2.64685991e+00 -6.03756091e-07 
 1.23280000e-07  2.64685991e+00 -6.03756133e-07 
 1.24280000e-07  2.64685991e+00 -6.03756154e-07 
 1.25280000e-07  2.64685991e+00 -6.03756123e-07 
 1.26280000e-07  2.64685991e+00 -6.03756130e-07 
 1.27280000e-07  2.64685991e+00 -6.03756127e-07 
 1.28280000e-07  2.64685992e+00 -6.03756121e-07 
 1.29280000e-07  2.64685991e+00 -6.03756128e-07 
 1.30280000e-07  2.64685991e+00 -6.03756130e-07 
 1.31280000e-07  2.64685991e+00 -6.03756101e-07 
 1.32280000e-07  2.64685991e+00 -6.03756127e-07 
 1.33280000e-07  2.64685991e+00 -6.03756155e-07 
 1.34280000e-07  2.64685991e+00 -6.03756160e-07 
 1.35280000e-07  2.64685991e+00 -6.03756087e-07 
 1.36280000e-07  2.64685991e+00 -6.03756124e-07 
 1.37280000e-07  2.64685991e+00 -6.03756129e-07 
 1.38280000e-07  2.64685991e+00 -6.03756162e-07 
 1.39280000e-07  2.64685991e+00 -6.03756129e-07 
 1.40280000e-07  2.64685991e+00 -6.03756118e-07 
 1.41280000e-07  2.64685991e+00 -6.03756123e-07 
 1.42280000e-07  2.64685991e+00 -6.03756128e-07 
 1.43280000e-07  2.64685991e+00 -6.03756130e-07 
 1.44280000e-07  2.64685991e+00 -6.03756124e-07 
 1.45280000e-07  2.64685991e+00 -6.03756126e-07 
 1.46280000e-07  2.64685991e+00 -6.03756096e-07 
 1.47280000e-07  2.64685991e+00 -6.03756128e-07 
 1.48280000e-07  2.64685991e+00 -6.03756129e-07 
 1.49280000e-07  2.64685991e+00 -6.03756125e-07 
 1.50280000e-07  2.64685991e+00 -6.03756092e-07 
 1.51280000e-07  2.64685992e+00 -6.03756087e-07 
 1.52280000e-07  2.64685991e+00 -6.03756123e-07 
 1.53280000e-07  2.64685991e+00 -6.03756098e-07 
 1.54280000e-07  2.64685991e+00 -6.03756132e-07 
 1.55280000e-07  2.64685991e+00 -6.03756128e-07 
 1.56280000e-07  2.64685991e+00 -6.03756090e-07 
 1.57280000e-07  2.64685991e+00 -6.03756100e-07 
