 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64155086e+00 -5.96817791e-07 
 1.00000000e-11  2.64155086e+00 -5.96817794e-07 
 2.00000000e-11  2.64155086e+00 -5.96817792e-07 
 4.00000000e-11  2.64155086e+00 -5.96817796e-07 
 8.00000000e-11  2.64155086e+00 -5.96817836e-07 
 1.60000000e-10  2.64155086e+00 -5.96817784e-07 
 3.20000000e-10  2.64155086e+00 -5.96817796e-07 
 6.40000000e-10  2.64155086e+00 -5.96817784e-07 
 1.28000000e-09  2.64155086e+00 -5.96817821e-07 
 2.28000000e-09  2.64155086e+00 -5.96817835e-07 
 3.28000000e-09  2.64155086e+00 -5.96817818e-07 
 4.28000000e-09  2.64155086e+00 -5.96817793e-07 
 5.28000000e-09  2.64155086e+00 -5.96817846e-07 
 6.28000000e-09  2.64155086e+00 -5.96817853e-07 
 7.28000000e-09  2.64155086e+00 -5.96817794e-07 
 8.28000000e-09  2.64155086e+00 -5.96817823e-07 
 9.28000000e-09  2.64155086e+00 -5.96817824e-07 
 1.02800000e-08  2.64155086e+00 -5.96817811e-07 
 1.12800000e-08  2.64155086e+00 -5.96817794e-07 
 1.22800000e-08  2.64155086e+00 -5.96817823e-07 
 1.32800000e-08  2.64155086e+00 -5.96817796e-07 
 1.42800000e-08  2.64155086e+00 -5.96817851e-07 
 1.52800000e-08  2.64155086e+00 -5.96817847e-07 
 1.62800000e-08  2.64155086e+00 -5.96817781e-07 
 1.72800000e-08  2.64155086e+00 -5.96817812e-07 
 1.82800000e-08  2.64155086e+00 -5.96817789e-07 
 1.92800000e-08  2.64155086e+00 -5.96817789e-07 
 2.02800000e-08  2.64155086e+00 -5.96817792e-07 
 2.12800000e-08  2.64155086e+00 -5.96817799e-07 
 2.22800000e-08  2.64155086e+00 -5.96817848e-07 
 2.32800000e-08  2.64155086e+00 -5.96817821e-07 
 2.42800000e-08  2.64155086e+00 -5.96817824e-07 
 2.52800000e-08  2.64155086e+00 -5.96817815e-07 
 2.62800000e-08  2.64155086e+00 -5.96817820e-07 
 2.72800000e-08  2.64155086e+00 -5.96817822e-07 
 2.82800000e-08  2.64155086e+00 -5.96817817e-07 
 2.92800000e-08  2.64155086e+00 -5.96817820e-07 
 3.02800000e-08  2.64155086e+00 -5.96817818e-07 
 3.12800000e-08  2.64155086e+00 -5.96817819e-07 
 3.22800000e-08  2.64155086e+00 -5.96817791e-07 
 3.32800000e-08  2.64155086e+00 -5.96817819e-07 
 3.42800000e-08  2.64155086e+00 -5.96817820e-07 
 3.52800000e-08  2.64155086e+00 -5.96817788e-07 
 3.62800000e-08  2.64155086e+00 -5.96817785e-07 
 3.72800000e-08  2.64155086e+00 -5.96817823e-07 
 3.82800000e-08  2.64155086e+00 -5.96817795e-07 
 3.92800000e-08  2.64155086e+00 -5.96817846e-07 
 4.02800000e-08  2.64155086e+00 -5.96817786e-07 
 4.12800000e-08  2.64155086e+00 -5.96817850e-07 
 4.22800000e-08  2.64155086e+00 -5.96817848e-07 
 4.32800000e-08  2.64155086e+00 -5.96817823e-07 
 4.42800000e-08  2.64155086e+00 -5.96817788e-07 
 4.52800000e-08  2.64155086e+00 -5.96817820e-07 
 4.62800000e-08  2.64155086e+00 -5.96817787e-07 
 4.72800000e-08  2.64155086e+00 -5.96817847e-07 
 4.82800000e-08  2.64155086e+00 -5.96817850e-07 
 4.92800000e-08  2.64155086e+00 -5.96817787e-07 
 5.02800000e-08  2.64155086e+00 -5.96817819e-07 
 5.12800000e-08  2.64155086e+00 -5.96817825e-07 
 5.22800000e-08  2.64155086e+00 -5.96817788e-07 
 5.32800000e-08  2.64155086e+00 -5.96817795e-07 
 5.42800000e-08  2.64155086e+00 -5.96817849e-07 
 5.52800000e-08  2.64155086e+00 -5.96817780e-07 
 5.62800000e-08  2.64155086e+00 -5.96817813e-07 
 5.72800000e-08  2.64155086e+00 -5.96817848e-07 
 5.82800000e-08  2.64155086e+00 -5.96817851e-07 
 5.92800000e-08  2.64155086e+00 -5.96817788e-07 
 6.02800000e-08  2.64155086e+00 -5.96817793e-07 
 6.12800000e-08  2.64155086e+00 -5.96817852e-07 
 6.22800000e-08  2.64155086e+00 -5.96817855e-07 
 6.32800000e-08  2.64155086e+00 -5.96817817e-07 
 6.42800000e-08  2.64155086e+00 -5.96817789e-07 
 6.52800000e-08  2.64155086e+00 -5.96817792e-07 
 6.62800000e-08  2.64155086e+00 -5.96817788e-07 
 6.72800000e-08  2.64155086e+00 -5.96817816e-07 
 6.82800000e-08  2.64155086e+00 -5.96817847e-07 
 6.92800000e-08  2.64155086e+00 -5.96817850e-07 
 7.02800000e-08  2.64155086e+00 -5.96817795e-07 
 7.12800000e-08  2.64155086e+00 -5.96817884e-07 
 7.22800000e-08  2.64155086e+00 -5.96817819e-07 
 7.32800000e-08  2.64155086e+00 -5.96817847e-07 
 7.42800000e-08  2.64155086e+00 -5.96817880e-07 
 7.52800000e-08  2.64155086e+00 -5.96817809e-07 
 7.62800000e-08  2.64155086e+00 -5.96817814e-07 
 7.72800000e-08  2.64155086e+00 -5.96817846e-07 
 7.82800000e-08  2.64155086e+00 -5.96817846e-07 
 7.92800000e-08  2.64155086e+00 -5.96817877e-07 
 8.02800000e-08  2.64155086e+00 -5.96817814e-07 
 8.12800000e-08  2.64155086e+00 -5.96817825e-07 
 8.22800000e-08  2.64155086e+00 -5.96817817e-07 
 8.32800000e-08  2.64155086e+00 -5.96817786e-07 
 8.42800000e-08  2.64155086e+00 -5.96817849e-07 
 8.52800000e-08  2.64155086e+00 -5.96817789e-07 
 8.62800000e-08  2.64155086e+00 -5.96817822e-07 
 8.72800000e-08  2.64155086e+00 -5.96817849e-07 
 8.82800000e-08  2.64155086e+00 -5.96817817e-07 
