 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64095340e+00 -5.96134249e-07 
 1.00000000e-11  2.64095340e+00 -5.96134164e-07 
 2.00000000e-11  2.64095340e+00 -5.96134164e-07 
 4.00000000e-11  2.64095340e+00 -5.96134156e-07 
 8.00000000e-11  2.64095340e+00 -5.96134186e-07 
 1.60000000e-10  2.64095340e+00 -5.96134198e-07 
 3.20000000e-10  2.64095340e+00 -5.96134196e-07 
 6.40000000e-10  2.64095340e+00 -5.96134189e-07 
 1.28000000e-09  2.64095340e+00 -5.96134123e-07 
 2.28000000e-09  2.64095340e+00 -5.96134197e-07 
 3.28000000e-09  2.64095340e+00 -5.96134222e-07 
 4.28000000e-09  2.64095340e+00 -5.96134225e-07 
 5.28000000e-09  2.64095340e+00 -5.96134190e-07 
 6.28000000e-09  2.64095340e+00 -5.96134194e-07 
 7.28000000e-09  2.64095340e+00 -5.96134199e-07 
 8.28000000e-09  2.64095340e+00 -5.96134195e-07 
 9.28000000e-09  2.64095340e+00 -5.96134251e-07 
 1.02800000e-08  2.64095340e+00 -5.96134223e-07 
 1.12800000e-08  2.64095340e+00 -5.96134242e-07 
 1.22800000e-08  2.64095340e+00 -5.96134195e-07 
 1.32800000e-08  2.64095340e+00 -5.96134187e-07 
 1.42800000e-08  2.64095340e+00 -5.96134215e-07 
 1.52800000e-08  2.64095340e+00 -5.96134192e-07 
 1.62800000e-08  2.64095340e+00 -5.96134156e-07 
 1.72800000e-08  2.64095340e+00 -5.96134134e-07 
 1.82800000e-08  2.64095340e+00 -5.96134191e-07 
 1.92800000e-08  2.64095340e+00 -5.96134193e-07 
 2.02800000e-08  2.64095340e+00 -5.96134200e-07 
 2.12800000e-08  2.64095340e+00 -5.96134219e-07 
 2.22800000e-08  2.64095340e+00 -5.96134162e-07 
 2.32800000e-08  2.64095340e+00 -5.96134190e-07 
 2.42800000e-08  2.64095340e+00 -5.96134138e-07 
 2.52800000e-08  2.64095340e+00 -5.96134191e-07 
 2.62800000e-08  2.64095340e+00 -5.96134188e-07 
 2.72800000e-08  2.64095340e+00 -5.96134196e-07 
 2.82800000e-08  2.64095340e+00 -5.96134231e-07 
 2.92800000e-08  2.64095340e+00 -5.96134219e-07 
 3.02800000e-08  2.64095340e+00 -5.96134131e-07 
 3.12800000e-08  2.64095340e+00 -5.96134186e-07 
 3.22800000e-08  2.64095340e+00 -5.96134134e-07 
 3.32800000e-08  2.64095340e+00 -5.96134129e-07 
 3.42800000e-08  2.64095340e+00 -5.96134165e-07 
 3.52800000e-08  2.64095340e+00 -5.96134169e-07 
 3.62800000e-08  2.64095340e+00 -5.96134190e-07 
 3.72800000e-08  2.64095340e+00 -5.96134134e-07 
 3.82800000e-08  2.64095340e+00 -5.96134191e-07 
 3.92800000e-08  2.64095340e+00 -5.96134138e-07 
 4.02800000e-08  2.64095340e+00 -5.96134188e-07 
 4.12800000e-08  2.64095340e+00 -5.96134165e-07 
 4.22800000e-08  2.64095340e+00 -5.96134173e-07 
 4.32800000e-08  2.64095340e+00 -5.96134230e-07 
 4.42800000e-08  2.64095340e+00 -5.96134158e-07 
 4.52800000e-08  2.64095340e+00 -5.96134201e-07 
 4.62800000e-08  2.64095340e+00 -5.96134260e-07 
 4.72800000e-08  2.64095340e+00 -5.96134157e-07 
 4.82800000e-08  2.64095340e+00 -5.96134224e-07 
 4.92800000e-08  2.64095340e+00 -5.96134159e-07 
 5.02800000e-08  2.64095340e+00 -5.96134186e-07 
 5.12800000e-08  2.64095340e+00 -5.96134223e-07 
 5.22800000e-08  2.64095340e+00 -5.96134189e-07 
 5.32800000e-08  2.64095340e+00 -5.96134289e-07 
 5.42800000e-08  2.64095340e+00 -5.96134191e-07 
