 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.65348773e+00 -6.12480511e-07 
 1.00000000e-11  2.65348773e+00 -6.12480474e-07 
 2.00000000e-11  2.65348773e+00 -6.12480413e-07 
 4.00000000e-11  2.65348773e+00 -6.12480445e-07 
 8.00000000e-11  2.65348773e+00 -6.12480514e-07 
 1.60000000e-10  2.65348773e+00 -6.12480543e-07 
 3.20000000e-10  2.65348773e+00 -6.12480403e-07 
 6.40000000e-10  2.65348773e+00 -6.12480488e-07 
 1.28000000e-09  2.65348773e+00 -6.12480411e-07 
 2.28000000e-09  2.65348773e+00 -6.12480540e-07 
 3.28000000e-09  2.65348773e+00 -6.12480510e-07 
 4.28000000e-09  2.65348773e+00 -6.12480482e-07 
 5.28000000e-09  2.65348773e+00 -6.12480516e-07 
 6.28000000e-09  2.65348773e+00 -6.12480534e-07 
 7.28000000e-09  2.65348773e+00 -6.12480513e-07 
 8.28000000e-09  2.65348773e+00 -6.12480538e-07 
 9.28000000e-09  2.65348773e+00 -6.12480541e-07 
 1.02800000e-08  2.65348773e+00 -6.12480484e-07 
 1.12800000e-08  2.65348773e+00 -6.12480535e-07 
 1.22800000e-08  2.65348773e+00 -6.12480486e-07 
 1.32800000e-08  2.65348773e+00 -6.12480541e-07 
 1.42800000e-08  2.65348773e+00 -6.12480477e-07 
 1.52800000e-08  2.65348773e+00 -6.12480540e-07 
 1.62800000e-08  2.65348773e+00 -6.12480480e-07 
 1.72800000e-08  2.65348773e+00 -6.12480565e-07 
 1.82800000e-08  2.65348773e+00 -6.12480451e-07 
 1.92800000e-08  2.65348773e+00 -6.12480544e-07 
 2.02800000e-08  2.65348773e+00 -6.12480514e-07 
 2.12800000e-08  2.65348773e+00 -6.12480511e-07 
 2.22800000e-08  2.65348773e+00 -6.12480542e-07 
 2.32800000e-08  2.65348773e+00 -6.12480511e-07 
 2.42800000e-08  2.65348773e+00 -6.12480535e-07 
 2.52800000e-08  2.65348773e+00 -6.12480540e-07 
 2.62800000e-08  2.65348773e+00 -6.12480507e-07 
 2.72800000e-08  2.65348773e+00 -6.12480509e-07 
 2.82800000e-08  2.65348773e+00 -6.12480539e-07 
