 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.65979122e+00 -6.20945068e-07 
 1.00000000e-11  2.65979122e+00 -6.20945069e-07 
 2.00000000e-11  2.65979122e+00 -6.20945069e-07 
 4.00000000e-11  2.65979122e+00 -6.20945069e-07 
 8.00000000e-11  2.65979122e+00 -6.20945074e-07 
 1.60000000e-10  2.65979122e+00 -6.20945062e-07 
 3.20000000e-10  2.65979122e+00 -6.20945033e-07 
 6.40000000e-10  2.65979122e+00 -6.20945063e-07 
 1.28000000e-09  2.65979122e+00 -6.20945040e-07 
 2.28000000e-09  2.65979122e+00 -6.20945059e-07 
 3.28000000e-09  2.65979122e+00 -6.20945005e-07 
 4.28000000e-09  2.65979122e+00 -6.20945066e-07 
 5.28000000e-09  2.65979122e+00 -6.20945098e-07 
 6.28000000e-09  2.65979122e+00 -6.20945003e-07 
 7.28000000e-09  2.65979122e+00 -6.20945068e-07 
 8.28000000e-09  2.65979122e+00 -6.20945069e-07 
 9.28000000e-09  2.65979122e+00 -6.20945039e-07 
 1.02800000e-08  2.65979122e+00 -6.20945040e-07 
 1.12800000e-08  2.65979122e+00 -6.20945064e-07 
 1.22800000e-08  2.65979122e+00 -6.20945072e-07 
 1.32800000e-08  2.65979122e+00 -6.20945067e-07 
 1.42800000e-08  2.65979122e+00 -6.20945070e-07 
 1.52800000e-08  2.65979122e+00 -6.20945063e-07 
 1.62800000e-08  2.65979122e+00 -6.20945070e-07 
 1.72800000e-08  2.65979122e+00 -6.20945040e-07 
 1.82800000e-08  2.65979122e+00 -6.20945068e-07 
 1.92800000e-08  2.65979122e+00 -6.20945012e-07 
 2.02800000e-08  2.65979122e+00 -6.20945067e-07 
 2.12800000e-08  2.65979122e+00 -6.20945043e-07 
 2.22800000e-08  2.65979122e+00 -6.20945008e-07 
 2.32800000e-08  2.65979122e+00 -6.20945069e-07 
 2.42800000e-08  2.65979122e+00 -6.20945045e-07 
 2.52800000e-08  2.65979122e+00 -6.20945068e-07 
 2.62800000e-08  2.65979122e+00 -6.20945009e-07 
 2.72800000e-08  2.65979122e+00 -6.20945067e-07 
 2.82800000e-08  2.65979122e+00 -6.20945043e-07 
 2.92800000e-08  2.65979122e+00 -6.20945064e-07 
 3.02800000e-08  2.65979122e+00 -6.20945013e-07 
 3.12800000e-08  2.65979122e+00 -6.20945069e-07 
 3.22800000e-08  2.65979122e+00 -6.20945009e-07 
 3.32800000e-08  2.65979122e+00 -6.20945044e-07 
 3.42800000e-08  2.65979122e+00 -6.20945012e-07 
 3.52800000e-08  2.65979122e+00 -6.20945066e-07 
 3.62800000e-08  2.65979122e+00 -6.20945071e-07 
 3.72800000e-08  2.65979122e+00 -6.20945041e-07 
 3.82800000e-08  2.65979122e+00 -6.20945068e-07 
 3.92800000e-08  2.65979122e+00 -6.20945065e-07 
 4.02800000e-08  2.65979122e+00 -6.20945070e-07 
 4.12800000e-08  2.65979122e+00 -6.20945072e-07 
 4.22800000e-08  2.65979122e+00 -6.20945038e-07 
 4.32800000e-08  2.65979122e+00 -6.20945041e-07 
 4.42800000e-08  2.65979122e+00 -6.20945068e-07 
 4.52800000e-08  2.65979122e+00 -6.20945067e-07 
 4.62800000e-08  2.65979122e+00 -6.20945043e-07 
 4.72800000e-08  2.65979122e+00 -6.20945037e-07 
 4.82800000e-08  2.65979122e+00 -6.20945068e-07 
