 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.63369583e+00 -5.86906432e-07 
 1.00000000e-11  2.63369583e+00 -5.86906493e-07 
 2.00000000e-11  2.63369583e+00 -5.86906430e-07 
 4.00000000e-11  2.63369583e+00 -5.86906500e-07 
 8.00000000e-11  2.63369583e+00 -5.86906405e-07 
 1.60000000e-10  2.63369583e+00 -5.86906466e-07 
 3.20000000e-10  2.63369583e+00 -5.86906432e-07 
 6.40000000e-10  2.63369583e+00 -5.86906440e-07 
 1.28000000e-09  2.63369583e+00 -5.86906430e-07 
 2.28000000e-09  2.63369583e+00 -5.86906435e-07 
 3.28000000e-09  2.63369583e+00 -5.86906465e-07 
 4.28000000e-09  2.63369583e+00 -5.86906422e-07 
 5.28000000e-09  2.63369583e+00 -5.86906431e-07 
 6.28000000e-09  2.63369583e+00 -5.86906431e-07 
 7.28000000e-09  2.63369583e+00 -5.86906452e-07 
 8.28000000e-09  2.63369583e+00 -5.86906437e-07 
 9.28000000e-09  2.63369583e+00 -5.86906435e-07 
 1.02800000e-08  2.63369583e+00 -5.86906430e-07 
 1.12800000e-08  2.63369583e+00 -5.86906430e-07 
 1.22800000e-08  2.63369583e+00 -5.86906427e-07 
 1.32800000e-08  2.63369583e+00 -5.86906437e-07 
 1.42800000e-08  2.63369583e+00 -5.86906399e-07 
 1.52800000e-08  2.63369583e+00 -5.86906371e-07 
 1.62800000e-08  2.63369583e+00 -5.86906424e-07 
 1.72800000e-08  2.63369583e+00 -5.86906377e-07 
 1.82800000e-08  2.63369583e+00 -5.86906405e-07 
 1.92800000e-08  2.63369583e+00 -5.86906402e-07 
 2.02800000e-08  2.63369583e+00 -5.86906429e-07 
 2.12800000e-08  2.63369583e+00 -5.86906438e-07 
 2.22800000e-08  2.63369583e+00 -5.86906400e-07 
 2.32800000e-08  2.63369583e+00 -5.86906437e-07 
 2.42800000e-08  2.63369583e+00 -5.86906434e-07 
 2.52800000e-08  2.63369583e+00 -5.86906429e-07 
 2.62800000e-08  2.63369583e+00 -5.86906406e-07 
 2.72800000e-08  2.63369583e+00 -5.86906435e-07 
 2.82800000e-08  2.63369583e+00 -5.86906425e-07 
 2.92800000e-08  2.63369583e+00 -5.86906407e-07 
 3.02800000e-08  2.63369583e+00 -5.86906436e-07 
 3.12800000e-08  2.63369583e+00 -5.86906431e-07 
 3.22800000e-08  2.63369583e+00 -5.86906398e-07 
 3.32800000e-08  2.63369583e+00 -5.86906437e-07 
 3.42800000e-08  2.63369583e+00 -5.86906427e-07 
 3.52800000e-08  2.63369583e+00 -5.86906429e-07 
 3.62800000e-08  2.63369583e+00 -5.86906403e-07 
 3.72800000e-08  2.63369583e+00 -5.86906439e-07 
 3.82800000e-08  2.63369583e+00 -5.86906398e-07 
 3.92800000e-08  2.63369583e+00 -5.86906426e-07 
 4.02800000e-08  2.63369583e+00 -5.86906431e-07 
 4.12800000e-08  2.63369583e+00 -5.86906405e-07 
 4.22800000e-08  2.63369583e+00 -5.86906434e-07 
 4.32800000e-08  2.63369583e+00 -5.86906434e-07 
 4.42800000e-08  2.63369583e+00 -5.86906398e-07 
 4.52800000e-08  2.63369583e+00 -5.86906498e-07 
 4.62800000e-08  2.63369583e+00 -5.86906452e-07 
 4.72800000e-08  2.63369583e+00 -5.86906400e-07 
 4.82800000e-08  2.63369583e+00 -5.86906436e-07 
 4.92800000e-08  2.63369583e+00 -5.86906438e-07 
 5.02800000e-08  2.63369583e+00 -5.86906405e-07 
 5.12800000e-08  2.63369583e+00 -5.86906436e-07 
 5.22800000e-08  2.63369583e+00 -5.86906462e-07 
 5.32800000e-08  2.63369583e+00 -5.86906429e-07 
 5.42800000e-08  2.63369583e+00 -5.86906433e-07 
 5.52800000e-08  2.63369583e+00 -5.86906437e-07 
 5.62800000e-08  2.63369583e+00 -5.86906423e-07 
 5.72800000e-08  2.63369583e+00 -5.86906438e-07 
 5.82800000e-08  2.63369583e+00 -5.86906465e-07 
 5.92800000e-08  2.63369583e+00 -5.86906456e-07 
 6.02800000e-08  2.63369583e+00 -5.86906460e-07 
 6.12800000e-08  2.63369583e+00 -5.86906455e-07 
 6.22800000e-08  2.63369583e+00 -5.86906433e-07 
 6.32800000e-08  2.63369583e+00 -5.86906464e-07 
 6.42800000e-08  2.63369583e+00 -5.86906423e-07 
 6.52800000e-08  2.63369583e+00 -5.86906438e-07 
 6.62800000e-08  2.63369583e+00 -5.86906461e-07 
 6.72800000e-08  2.63369583e+00 -5.86906434e-07 
