 time            v(vpre)        
 0.00000000e+00  1.73809408e+00 
 1.00000000e-11  1.73809407e+00 
 2.00000000e-11  1.73809407e+00 
 4.00000000e-11  1.73809407e+00 
 8.00000000e-11  1.73809407e+00 
 1.60000000e-10  1.73809407e+00 
 3.20000000e-10  1.73809407e+00 
 6.40000000e-10  1.73809407e+00 
 1.28000000e-09  1.73809407e+00 
 2.28000000e-09  1.73809406e+00 
 3.28000000e-09  1.73809406e+00 
 4.28000000e-09  1.73809406e+00 
 5.28000000e-09  1.73809406e+00 
 6.28000000e-09  1.73809406e+00 
 7.28000000e-09  1.73809406e+00 
 8.28000000e-09  1.73809405e+00 
 9.28000000e-09  1.73809405e+00 
 1.02800000e-08  1.73809405e+00 
 1.12800000e-08  1.73809405e+00 
 1.22800000e-08  1.73809404e+00 
 1.32800000e-08  1.73809404e+00 
 1.42800000e-08  1.73809404e+00 
 1.52800000e-08  1.73809403e+00 
 1.62800000e-08  1.73809403e+00 
 1.72800000e-08  1.73809403e+00 
 1.82800000e-08  1.73809402e+00 
 1.92800000e-08  1.73809402e+00 
 2.02800000e-08  1.73809401e+00 
 2.12800000e-08  1.73809401e+00 
 2.22800000e-08  1.73809400e+00 
 2.32800000e-08  1.73809399e+00 
 2.42800000e-08  1.73809399e+00 
 2.52800000e-08  1.73809398e+00 
 2.62800000e-08  1.73809397e+00 
 2.72800000e-08  1.73809396e+00 
 2.82800000e-08  1.73809395e+00 
 2.92800000e-08  1.73809394e+00 
 3.02800000e-08  1.73809392e+00 
 3.12800000e-08  1.73809391e+00 
 3.22800000e-08  1.73809390e+00 
 3.32800000e-08  1.73809388e+00 
 3.42800000e-08  1.73809386e+00 
 3.52800000e-08  1.73809384e+00 
 3.62800000e-08  1.73809382e+00 
 3.72800000e-08  1.73809380e+00 
 3.82800000e-08  1.73809378e+00 
 3.92800000e-08  1.73809375e+00 
 4.02800000e-08  1.73809372e+00 
 4.12800000e-08  1.73809369e+00 
 4.22800000e-08  1.73809365e+00 
 4.32800000e-08  1.73809361e+00 
 4.42800000e-08  1.73809357e+00 
 4.52800000e-08  1.73809353e+00 
 4.62800000e-08  1.73809348e+00 
 4.72800000e-08  1.73809342e+00 
 4.82800000e-08  1.73809336e+00 
 4.92800000e-08  1.73809330e+00 
 5.02800000e-08  1.73809323e+00 
 5.12800000e-08  1.73809315e+00 
 5.22800000e-08  1.73809307e+00 
 5.32800000e-08  1.73809298e+00 
 5.42800000e-08  1.73809288e+00 
 5.52800000e-08  1.73809277e+00 
 5.62800000e-08  1.73809265e+00 
 5.72800000e-08  1.73809252e+00 
 5.82800000e-08  1.73809238e+00 
 5.92800000e-08  1.73809223e+00 
 6.02800000e-08  1.73809207e+00 
 6.12800000e-08  1.73809188e+00 
 6.22800000e-08  1.73809169e+00 
 6.32800000e-08  1.73809147e+00 
 6.42800000e-08  1.73809124e+00 
 6.52800000e-08  1.73809098e+00 
 6.62800000e-08  1.73809070e+00 
 6.72800000e-08  1.73809039e+00 
 6.82800000e-08  1.73809006e+00 
 6.92800000e-08  1.73808970e+00 
 7.02800000e-08  1.73808930e+00 
 7.12800000e-08  1.73808887e+00 
 7.22800000e-08  1.73808840e+00 
 7.32800000e-08  1.73808789e+00 
 7.42800000e-08  1.73808733e+00 
 7.52800000e-08  1.73808672e+00 
 7.62800000e-08  1.73808606e+00 
 7.72800000e-08  1.73808533e+00 
 7.82800000e-08  1.73808454e+00 
 7.92800000e-08  1.73808368e+00 
 8.02800000e-08  1.73808275e+00 
 8.12800000e-08  1.73808172e+00 
 8.22800000e-08  1.73808061e+00 
 8.32800000e-08  1.73807939e+00 
 8.42800000e-08  1.73807806e+00 
 8.52800000e-08  1.73807662e+00 
 8.62800000e-08  1.73807504e+00 
 8.72800000e-08  1.73807332e+00 
 8.82800000e-08  1.73807145e+00 
 8.92800000e-08  1.73806940e+00 
 9.02800000e-08  1.73806717e+00 
 9.12800000e-08  1.73806474e+00 
 9.22800000e-08  1.73806209e+00 
 9.32800000e-08  1.73805920e+00 
 9.42800000e-08  1.73805605e+00 
 9.52800000e-08  1.73805262e+00 
 9.62800000e-08  1.73804887e+00 
 9.72800000e-08  1.73804478e+00 
 9.82800000e-08  1.73804033e+00 
 9.92800000e-08  1.73803547e+00 
 1.00280000e-07  1.73803017e+00 
 1.01280000e-07  1.73802440e+00 
 1.02280000e-07  1.73801810e+00 
 1.03280000e-07  1.73801123e+00 
 1.04280000e-07  1.73800373e+00 
 1.05280000e-07  1.73799556e+00 
 1.06280000e-07  1.73798665e+00 
 1.07280000e-07  1.73797693e+00 
 1.08280000e-07  1.73796632e+00 
 1.09280000e-07  1.73795475e+00 
 1.10280000e-07  1.73794214e+00 
 1.11280000e-07  1.73792837e+00 
 1.12280000e-07  1.73791336e+00 
 1.13280000e-07  1.73789697e+00 
 1.14280000e-07  1.73787910e+00 
 1.15280000e-07  1.73785959e+00 
 1.16280000e-07  1.73783831e+00 
 1.17280000e-07  1.73781508e+00 
 1.18280000e-07  1.73778973e+00 
 1.19280000e-07  1.73776206e+00 
 1.20280000e-07  1.73773185e+00 
 1.21280000e-07  1.73769887e+00 
 1.22280000e-07  1.73766286e+00 
 1.23280000e-07  1.73762354e+00 
 1.24280000e-07  1.73758058e+00 
 1.25280000e-07  1.73753366e+00 
 1.26280000e-07  1.73748240e+00 
 1.27280000e-07  1.73742638e+00 
 1.28280000e-07  1.73736514e+00 
 1.29280000e-07  1.73729819e+00 
 1.30280000e-07  1.73722498e+00 
 1.31280000e-07  1.73714489e+00 
 1.32280000e-07  1.73705726e+00 
 1.33280000e-07  1.73696133e+00 
 1.34280000e-07  1.73685630e+00 
 1.35280000e-07  1.73674124e+00 
 1.36280000e-07  1.73661514e+00 
 1.37280000e-07  1.73647688e+00 
 1.38280000e-07  1.73632520e+00 
 1.39280000e-07  1.73615870e+00 
 1.40280000e-07  1.73597582e+00 
 1.41280000e-07  1.73577480e+00 
 1.42280000e-07  1.73555368e+00 
 1.43280000e-07  1.73531022e+00 
 1.44280000e-07  1.73504192e+00 
 1.45280000e-07  1.73474594e+00 
