 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.65647021e+00 -6.16448837e-07 
 1.00000000e-11  2.65647021e+00 -6.16448787e-07 
 2.00000000e-11  2.65647021e+00 -6.16448813e-07 
 4.00000000e-11  2.65647021e+00 -6.16448836e-07 
 8.00000000e-11  2.65647021e+00 -6.16448847e-07 
 1.60000000e-10  2.65647021e+00 -6.16448811e-07 
 3.20000000e-10  2.65647021e+00 -6.16448768e-07 
 6.40000000e-10  2.65647021e+00 -6.16448771e-07 
 1.28000000e-09  2.65647021e+00 -6.16448806e-07 
 2.28000000e-09  2.65647021e+00 -6.16448765e-07 
 3.28000000e-09  2.65647021e+00 -6.16448737e-07 
 4.28000000e-09  2.65647021e+00 -6.16448678e-07 
 5.28000000e-09  2.65647021e+00 -6.16448778e-07 
 6.28000000e-09  2.65647021e+00 -6.16448718e-07 
 7.28000000e-09  2.65647021e+00 -6.16448777e-07 
 8.28000000e-09  2.65647021e+00 -6.16448777e-07 
 9.28000000e-09  2.65647021e+00 -6.16448748e-07 
 1.02800000e-08  2.65647021e+00 -6.16448749e-07 
 1.12800000e-08  2.65647021e+00 -6.16448749e-07 
 1.22800000e-08  2.65647021e+00 -6.16448714e-07 
 1.32800000e-08  2.65647021e+00 -6.16448751e-07 
 1.42800000e-08  2.65647021e+00 -6.16448694e-07 
 1.52800000e-08  2.65647021e+00 -6.16448719e-07 
 1.62800000e-08  2.65647021e+00 -6.16448695e-07 
 1.72800000e-08  2.65647021e+00 -6.16448699e-07 
 1.82800000e-08  2.65647021e+00 -6.16448722e-07 
 1.92800000e-08  2.65647021e+00 -6.16448696e-07 
 2.02800000e-08  2.65647021e+00 -6.16448750e-07 
 2.12800000e-08  2.65647021e+00 -6.16448749e-07 
 2.22800000e-08  2.65647021e+00 -6.16448749e-07 
 2.32800000e-08  2.65647021e+00 -6.16448700e-07 
 2.42800000e-08  2.65647021e+00 -6.16448724e-07 
 2.52800000e-08  2.65647021e+00 -6.16448752e-07 
 2.62800000e-08  2.65647021e+00 -6.16448755e-07 
 2.72800000e-08  2.65647021e+00 -6.16448717e-07 
 2.82800000e-08  2.65647021e+00 -6.16448695e-07 
 2.92800000e-08  2.65647021e+00 -6.16448720e-07 
 3.02800000e-08  2.65647021e+00 -6.16448751e-07 
 3.12800000e-08  2.65647021e+00 -6.16448700e-07 
 3.22800000e-08  2.65647021e+00 -6.16448724e-07 
 3.32800000e-08  2.65647021e+00 -6.16448752e-07 
 3.42800000e-08  2.65647021e+00 -6.16448725e-07 
 3.52800000e-08  2.65647021e+00 -6.16448751e-07 
 3.62800000e-08  2.65647021e+00 -6.16448752e-07 
 3.72800000e-08  2.65647021e+00 -6.16448755e-07 
 3.82800000e-08  2.65647021e+00 -6.16448720e-07 
 3.92800000e-08  2.65647021e+00 -6.16448719e-07 
 4.02800000e-08  2.65647021e+00 -6.16448753e-07 
 4.12800000e-08  2.65647021e+00 -6.16448750e-07 
 4.22800000e-08  2.65647021e+00 -6.16448724e-07 
 4.32800000e-08  2.65647021e+00 -6.16448718e-07 
 4.42800000e-08  2.65647021e+00 -6.16448748e-07 
 4.52800000e-08  2.65647021e+00 -6.16448755e-07 
 4.62800000e-08  2.65647021e+00 -6.16448696e-07 
 4.72800000e-08  2.65647021e+00 -6.16448753e-07 
 4.82800000e-08  2.65647021e+00 -6.16448694e-07 
 4.92800000e-08  2.65647021e+00 -6.16448749e-07 
 5.02800000e-08  2.65647021e+00 -6.16448750e-07 
 5.12800000e-08  2.65647021e+00 -6.16448700e-07 
 5.22800000e-08  2.65647021e+00 -6.16448750e-07 
 5.32800000e-08  2.65647021e+00 -6.16448756e-07 
 5.42800000e-08  2.65647021e+00 -6.16448784e-07 
 5.52800000e-08  2.65647021e+00 -6.16448779e-07 
 5.62800000e-08  2.65647021e+00 -6.16448683e-07 
 5.72800000e-08  2.65647021e+00 -6.16448695e-07 
 5.82800000e-08  2.65647021e+00 -6.16448757e-07 
 5.92800000e-08  2.65647021e+00 -6.16448696e-07 
 6.02800000e-08  2.65647021e+00 -6.16448718e-07 
 6.12800000e-08  2.65647021e+00 -6.16448755e-07 
 6.22800000e-08  2.65647021e+00 -6.16448751e-07 
 6.32800000e-08  2.65647021e+00 -6.16448754e-07 
 6.42800000e-08  2.65647021e+00 -6.16448751e-07 
 6.52800000e-08  2.65647021e+00 -6.16448748e-07 
 6.62800000e-08  2.65647021e+00 -6.16448751e-07 
 6.72800000e-08  2.65647021e+00 -6.16448747e-07 
 6.82800000e-08  2.65647021e+00 -6.16448701e-07 
 6.92800000e-08  2.65647021e+00 -6.16448757e-07 
 7.02800000e-08  2.65647021e+00 -6.16448713e-07 
 7.12800000e-08  2.65647021e+00 -6.16448729e-07 
 7.22800000e-08  2.65647021e+00 -6.16448693e-07 
 7.32800000e-08  2.65647021e+00 -6.16448753e-07 
 7.42800000e-08  2.65647021e+00 -6.16448750e-07 
 7.52800000e-08  2.65647021e+00 -6.16448720e-07 
 7.62800000e-08  2.65647021e+00 -6.16448692e-07 
 7.72800000e-08  2.65647021e+00 -6.16448752e-07 
 7.82800000e-08  2.65647021e+00 -6.16448696e-07 
 7.92800000e-08  2.65647021e+00 -6.16448748e-07 
 8.02800000e-08  2.65647021e+00 -6.16448702e-07 
 8.12800000e-08  2.65647021e+00 -6.16448754e-07 
 8.22800000e-08  2.65647021e+00 -6.16448691e-07 
 8.32800000e-08  2.65647021e+00 -6.16448720e-07 
 8.42800000e-08  2.65647021e+00 -6.16448700e-07 
 8.52800000e-08  2.65647021e+00 -6.16448748e-07 
 8.62800000e-08  2.65647021e+00 -6.16448725e-07 
 8.72800000e-08  2.65647021e+00 -6.16448746e-07 
 8.82800000e-08  2.65647021e+00 -6.16448697e-07 
 8.92800000e-08  2.65647021e+00 -6.16448695e-07 
 9.02800000e-08  2.65647021e+00 -6.16448747e-07 
 9.12800000e-08  2.65647021e+00 -6.16448725e-07 
 9.22800000e-08  2.65647021e+00 -6.16448726e-07 
