 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.67079924e+00 -6.36103758e-07 
 1.00000000e-11  2.67079924e+00 -6.36103754e-07 
 2.00000000e-11  2.67079924e+00 -6.36103728e-07 
 4.00000000e-11  2.67079924e+00 -6.36103699e-07 
 8.00000000e-11  2.67079924e+00 -6.36103751e-07 
 1.60000000e-10  2.67079924e+00 -6.36103793e-07 
 3.20000000e-10  2.67079924e+00 -6.36103761e-07 
 6.40000000e-10  2.67079924e+00 -6.36103694e-07 
 1.28000000e-09  2.67079924e+00 -6.36103818e-07 
 2.28000000e-09  2.67079924e+00 -6.36103721e-07 
 3.28000000e-09  2.67079924e+00 -6.36103751e-07 
 4.28000000e-09  2.67079924e+00 -6.36103721e-07 
 5.28000000e-09  2.67079924e+00 -6.36103756e-07 
 6.28000000e-09  2.67079924e+00 -6.36103696e-07 
 7.28000000e-09  2.67079924e+00 -6.36103668e-07 
 8.28000000e-09  2.67079924e+00 -6.36103696e-07 
 9.28000000e-09  2.67079924e+00 -6.36103704e-07 
 1.02800000e-08  2.67079924e+00 -6.36103727e-07 
 1.12800000e-08  2.67079924e+00 -6.36103695e-07 
 1.22800000e-08  2.67079924e+00 -6.36103706e-07 
 1.32800000e-08  2.67079924e+00 -6.36103703e-07 
 1.42800000e-08  2.67079924e+00 -6.36103758e-07 
 1.52800000e-08  2.67079924e+00 -6.36103704e-07 
 1.62800000e-08  2.67079924e+00 -6.36103700e-07 
 1.72800000e-08  2.67079924e+00 -6.36103757e-07 
 1.82800000e-08  2.67079924e+00 -6.36103760e-07 
 1.92800000e-08  2.67079924e+00 -6.36103756e-07 
 2.02800000e-08  2.67079924e+00 -6.36103757e-07 
 2.12800000e-08  2.67079924e+00 -6.36103699e-07 
 2.22800000e-08  2.67079924e+00 -6.36103699e-07 
 2.32800000e-08  2.67079924e+00 -6.36103699e-07 
 2.42800000e-08  2.67079924e+00 -6.36103733e-07 
 2.52800000e-08  2.67079924e+00 -6.36103692e-07 
 2.62800000e-08  2.67079924e+00 -6.36103708e-07 
 2.72800000e-08  2.67079924e+00 -6.36103704e-07 
 2.82800000e-08  2.67079924e+00 -6.36103732e-07 
 2.92800000e-08  2.67079924e+00 -6.36103757e-07 
 3.02800000e-08  2.67079924e+00 -6.36103728e-07 
 3.12800000e-08  2.67079924e+00 -6.36103696e-07 
 3.22800000e-08  2.67079924e+00 -6.36103760e-07 
 3.32800000e-08  2.67079924e+00 -6.36103699e-07 
 3.42800000e-08  2.67079924e+00 -6.36103696e-07 
 3.52800000e-08  2.67079924e+00 -6.36103795e-07 
 3.62800000e-08  2.67079924e+00 -6.36103694e-07 
 3.72800000e-08  2.67079924e+00 -6.36103694e-07 
 3.82800000e-08  2.67079924e+00 -6.36103757e-07 
 3.92800000e-08  2.67079924e+00 -6.36103705e-07 
 4.02800000e-08  2.67079924e+00 -6.36103697e-07 
 4.12800000e-08  2.67079924e+00 -6.36103706e-07 
 4.22800000e-08  2.67079924e+00 -6.36103726e-07 
 4.32800000e-08  2.67079924e+00 -6.36103708e-07 
 4.42800000e-08  2.67079924e+00 -6.36103702e-07 
 4.52800000e-08  2.67079924e+00 -6.36103699e-07 
 4.62800000e-08  2.67079924e+00 -6.36103760e-07 
 4.72800000e-08  2.67079924e+00 -6.36103696e-07 
 4.82800000e-08  2.67079924e+00 -6.36103704e-07 
 4.92800000e-08  2.67079924e+00 -6.36103704e-07 
 5.02800000e-08  2.67079924e+00 -6.36103759e-07 
 5.12800000e-08  2.67079924e+00 -6.36103758e-07 
 5.22800000e-08  2.67079924e+00 -6.36103701e-07 
 5.32800000e-08  2.67079924e+00 -6.36103702e-07 
 5.42800000e-08  2.67079924e+00 -6.36103698e-07 
 5.52800000e-08  2.67079924e+00 -6.36103724e-07 
 5.62800000e-08  2.67079924e+00 -6.36103731e-07 
 5.72800000e-08  2.67079924e+00 -6.36103703e-07 
 5.82800000e-08  2.67079924e+00 -6.36103697e-07 
 5.92800000e-08  2.67079924e+00 -6.36103702e-07 
 6.02800000e-08  2.67079924e+00 -6.36103696e-07 
 6.12800000e-08  2.67079924e+00 -6.36103738e-07 
 6.22800000e-08  2.67079924e+00 -6.36103697e-07 
 6.32800000e-08  2.67079924e+00 -6.36103699e-07 
 6.42800000e-08  2.67079924e+00 -6.36103706e-07 
 6.52800000e-08  2.67079924e+00 -6.36103691e-07 
 6.62800000e-08  2.67079924e+00 -6.36103737e-07 
 6.72800000e-08  2.67079924e+00 -6.36103705e-07 
 6.82800000e-08  2.67079924e+00 -6.36103728e-07 
 6.92800000e-08  2.67079924e+00 -6.36103761e-07 
 7.02800000e-08  2.67079924e+00 -6.36103758e-07 
 7.12800000e-08  2.67079924e+00 -6.36103758e-07 
 7.22800000e-08  2.67079924e+00 -6.36103729e-07 
 7.32800000e-08  2.67079924e+00 -6.36103732e-07 
 7.42800000e-08  2.67079924e+00 -6.36103667e-07 
 7.52800000e-08  2.67079924e+00 -6.36103728e-07 
 7.62800000e-08  2.67079924e+00 -6.36103723e-07 
 7.72800000e-08  2.67079924e+00 -6.36103702e-07 
 7.82800000e-08  2.67079924e+00 -6.36103794e-07 
 7.92800000e-08  2.67079924e+00 -6.36103758e-07 
 8.02800000e-08  2.67079924e+00 -6.36103640e-07 
 8.12800000e-08  2.67079924e+00 -6.36103692e-07 
 8.22800000e-08  2.67079924e+00 -6.36103700e-07 
 8.32800000e-08  2.67079924e+00 -6.36103756e-07 
 8.42800000e-08  2.67079924e+00 -6.36103698e-07 
 8.52800000e-08  2.67079924e+00 -6.36103733e-07 
 8.62800000e-08  2.67079924e+00 -6.36103675e-07 
 8.72800000e-08  2.67079924e+00 -6.36103735e-07 
 8.82800000e-08  2.67079924e+00 -6.36103760e-07 
 8.92800000e-08  2.67079924e+00 -6.36103698e-07 
