 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64955951e+00 -6.07343404e-07 
 1.00000000e-11  2.64955951e+00 -6.07343472e-07 
 2.00000000e-11  2.64955951e+00 -6.07343432e-07 
 4.00000000e-11  2.64955951e+00 -6.07343428e-07 
 8.00000000e-11  2.64955951e+00 -6.07343398e-07 
 1.60000000e-10  2.64955951e+00 -6.07343367e-07 
 3.20000000e-10  2.64955951e+00 -6.07343458e-07 
 6.40000000e-10  2.64955951e+00 -6.07343399e-07 
 1.28000000e-09  2.64955951e+00 -6.07343435e-07 
 2.28000000e-09  2.64955951e+00 -6.07343328e-07 
 3.28000000e-09  2.64955951e+00 -6.07343357e-07 
 4.28000000e-09  2.64955951e+00 -6.07343371e-07 
 5.28000000e-09  2.64955951e+00 -6.07343340e-07 
 6.28000000e-09  2.64955951e+00 -6.07343368e-07 
 7.28000000e-09  2.64955951e+00 -6.07343380e-07 
 8.28000000e-09  2.64955951e+00 -6.07343378e-07 
 9.28000000e-09  2.64955951e+00 -6.07343440e-07 
 1.02800000e-08  2.64955951e+00 -6.07343370e-07 
 1.12800000e-08  2.64955951e+00 -6.07343376e-07 
 1.22800000e-08  2.64955951e+00 -6.07343372e-07 
 1.32800000e-08  2.64955951e+00 -6.07343378e-07 
 1.42800000e-08  2.64955951e+00 -6.07343376e-07 
 1.52800000e-08  2.64955951e+00 -6.07343373e-07 
 1.62800000e-08  2.64955951e+00 -6.07343377e-07 
 1.72800000e-08  2.64955951e+00 -6.07343376e-07 
 1.82800000e-08  2.64955951e+00 -6.07343373e-07 
 1.92800000e-08  2.64955951e+00 -6.07343378e-07 
 2.02800000e-08  2.64955951e+00 -6.07343372e-07 
 2.12800000e-08  2.64955951e+00 -6.07343375e-07 
 2.22800000e-08  2.64955951e+00 -6.07343377e-07 
 2.32800000e-08  2.64955951e+00 -6.07343343e-07 
 2.42800000e-08  2.64955951e+00 -6.07343377e-07 
 2.52800000e-08  2.64955951e+00 -6.07343373e-07 
 2.62800000e-08  2.64955951e+00 -6.07343345e-07 
 2.72800000e-08  2.64955951e+00 -6.07343350e-07 
 2.82800000e-08  2.64955951e+00 -6.07343374e-07 
 2.92800000e-08  2.64955951e+00 -6.07343375e-07 
 3.02800000e-08  2.64955951e+00 -6.07343366e-07 
 3.12800000e-08  2.64955951e+00 -6.07343305e-07 
 3.22800000e-08  2.64955951e+00 -6.07343348e-07 
 3.32800000e-08  2.64955951e+00 -6.07343347e-07 
 3.42800000e-08  2.64955951e+00 -6.07343313e-07 
 3.52800000e-08  2.64955951e+00 -6.07343376e-07 
 3.62800000e-08  2.64955951e+00 -6.07343314e-07 
 3.72800000e-08  2.64955951e+00 -6.07343342e-07 
 3.82800000e-08  2.64955951e+00 -6.07343323e-07 
 3.92800000e-08  2.64955951e+00 -6.07343318e-07 
 4.02800000e-08  2.64955951e+00 -6.07343316e-07 
 4.12800000e-08  2.64955951e+00 -6.07343352e-07 
 4.22800000e-08  2.64955951e+00 -6.07343372e-07 
 4.32800000e-08  2.64955951e+00 -6.07343287e-07 
 4.42800000e-08  2.64955951e+00 -6.07343319e-07 
 4.52800000e-08  2.64955951e+00 -6.07343386e-07 
 4.62800000e-08  2.64955951e+00 -6.07343322e-07 
 4.72800000e-08  2.64955951e+00 -6.07343416e-07 
 4.82800000e-08  2.64955951e+00 -6.07343372e-07 
 4.92800000e-08  2.64955951e+00 -6.07343381e-07 
 5.02800000e-08  2.64955951e+00 -6.07343372e-07 
 5.12800000e-08  2.64955951e+00 -6.07343378e-07 
 5.22800000e-08  2.64955951e+00 -6.07343341e-07 
