 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.65579433e+00 -6.15496907e-07 
 1.00000000e-11  2.65579433e+00 -6.15496918e-07 
 2.00000000e-11  2.65579433e+00 -6.15496968e-07 
 4.00000000e-11  2.65579433e+00 -6.15496968e-07 
 8.00000000e-11  2.65579433e+00 -6.15496927e-07 
 1.60000000e-10  2.65579433e+00 -6.15496967e-07 
 3.20000000e-10  2.65579433e+00 -6.15496933e-07 
 6.40000000e-10  2.65579433e+00 -6.15496964e-07 
 1.28000000e-09  2.65579433e+00 -6.15496935e-07 
 2.28000000e-09  2.65579433e+00 -6.15496958e-07 
 3.28000000e-09  2.65579433e+00 -6.15496969e-07 
 4.28000000e-09  2.65579433e+00 -6.15496966e-07 
 5.28000000e-09  2.65579433e+00 -6.15496966e-07 
 6.28000000e-09  2.65579433e+00 -6.15496964e-07 
 7.28000000e-09  2.65579433e+00 -6.15496963e-07 
 8.28000000e-09  2.65579433e+00 -6.15496965e-07 
 9.28000000e-09  2.65579433e+00 -6.15496964e-07 
 1.02800000e-08  2.65579433e+00 -6.15496930e-07 
 1.12800000e-08  2.65579433e+00 -6.15496964e-07 
 1.22800000e-08  2.65579433e+00 -6.15496962e-07 
 1.32800000e-08  2.65579433e+00 -6.15496960e-07 
 1.42800000e-08  2.65579433e+00 -6.15496935e-07 
 1.52800000e-08  2.65579433e+00 -6.15496964e-07 
 1.62800000e-08  2.65579433e+00 -6.15496969e-07 
 1.72800000e-08  2.65579433e+00 -6.15496959e-07 
 1.82800000e-08  2.65579433e+00 -6.15496933e-07 
 1.92800000e-08  2.65579433e+00 -6.15496968e-07 
 2.02800000e-08  2.65579433e+00 -6.15496995e-07 
 2.12800000e-08  2.65579433e+00 -6.15496967e-07 
 2.22800000e-08  2.65579433e+00 -6.15496963e-07 
 2.32800000e-08  2.65579433e+00 -6.15496963e-07 
 2.42800000e-08  2.65579433e+00 -6.15496961e-07 
 2.52800000e-08  2.65579433e+00 -6.15496927e-07 
 2.62800000e-08  2.65579433e+00 -6.15496958e-07 
 2.72800000e-08  2.65579433e+00 -6.15496940e-07 
 2.82800000e-08  2.65579433e+00 -6.15496966e-07 
 2.92800000e-08  2.65579433e+00 -6.15496967e-07 
 3.02800000e-08  2.65579433e+00 -6.15496960e-07 
 3.12800000e-08  2.65579433e+00 -6.15496965e-07 
 3.22800000e-08  2.65579433e+00 -6.15496963e-07 
 3.32800000e-08  2.65579433e+00 -6.15496968e-07 
 3.42800000e-08  2.65579433e+00 -6.15496964e-07 
 3.52800000e-08  2.65579433e+00 -6.15496964e-07 
 3.62800000e-08  2.65579433e+00 -6.15496956e-07 
 3.72800000e-08  2.65579433e+00 -6.15496967e-07 
 3.82800000e-08  2.65579433e+00 -6.15496958e-07 
 3.92800000e-08  2.65579433e+00 -6.15496961e-07 
 4.02800000e-08  2.65579433e+00 -6.15496936e-07 
 4.12800000e-08  2.65579433e+00 -6.15496902e-07 
 4.22800000e-08  2.65579433e+00 -6.15496966e-07 
 4.32800000e-08  2.65579433e+00 -6.15496967e-07 
 4.42800000e-08  2.65579433e+00 -6.15496961e-07 
 4.52800000e-08  2.65579433e+00 -6.15496972e-07 
 4.62800000e-08  2.65579433e+00 -6.15496968e-07 
 4.72800000e-08  2.65579433e+00 -6.15496967e-07 
 4.82800000e-08  2.65579433e+00 -6.15496961e-07 
 4.92800000e-08  2.65579433e+00 -6.15496961e-07 
 5.02800000e-08  2.65579433e+00 -6.15496962e-07 
 5.12800000e-08  2.65579433e+00 -6.15496961e-07 
 5.22800000e-08  2.65579433e+00 -6.15496935e-07 
 5.32800000e-08  2.65579433e+00 -6.15496964e-07 
 5.42800000e-08  2.65579433e+00 -6.15496968e-07 
 5.52800000e-08  2.65579433e+00 -6.15496926e-07 
 5.62800000e-08  2.65579433e+00 -6.15496933e-07 
 5.72800000e-08  2.65579433e+00 -6.15496936e-07 
 5.82800000e-08  2.65579433e+00 -6.15496959e-07 
 5.92800000e-08  2.65579433e+00 -6.15496963e-07 
 6.02800000e-08  2.65579433e+00 -6.15496972e-07 
 6.12800000e-08  2.65579433e+00 -6.15496932e-07 
 6.22800000e-08  2.65579433e+00 -6.15496964e-07 
 6.32800000e-08  2.65579433e+00 -6.15496902e-07 
 6.42800000e-08  2.65579433e+00 -6.15496965e-07 
 6.52800000e-08  2.65579433e+00 -6.15496965e-07 
 6.62800000e-08  2.65579433e+00 -6.15496960e-07 
 6.72800000e-08  2.65579433e+00 -6.15496967e-07 
 6.82800000e-08  2.65579433e+00 -6.15496962e-07 
 6.92800000e-08  2.65579433e+00 -6.15496902e-07 
 7.02800000e-08  2.65579433e+00 -6.15496936e-07 
 7.12800000e-08  2.65579433e+00 -6.15496939e-07 
 7.22800000e-08  2.65579433e+00 -6.15496961e-07 
 7.32800000e-08  2.65579433e+00 -6.15496938e-07 
 7.42800000e-08  2.65579433e+00 -6.15496965e-07 
 7.52800000e-08  2.65579433e+00 -6.15496973e-07 
 7.62800000e-08  2.65579433e+00 -6.15496994e-07 
 7.72800000e-08  2.65579433e+00 -6.15496993e-07 
 7.82800000e-08  2.65579433e+00 -6.15496963e-07 
 7.92800000e-08  2.65579433e+00 -6.15496960e-07 
 8.02800000e-08  2.65579433e+00 -6.15496933e-07 
 8.12800000e-08  2.65579433e+00 -6.15496905e-07 
 8.22800000e-08  2.65579433e+00 -6.15496959e-07 
 8.32800000e-08  2.65579433e+00 -6.15496991e-07 
 8.42800000e-08  2.65579433e+00 -6.15496968e-07 
 8.52800000e-08  2.65579433e+00 -6.15496938e-07 
 8.62800000e-08  2.65579433e+00 -6.15496963e-07 
