 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64998036e+00 -6.07867384e-07 
 1.00000000e-11  2.64998036e+00 -6.07867412e-07 
 2.00000000e-11  2.64998036e+00 -6.07867413e-07 
 4.00000000e-11  2.64998036e+00 -6.07867412e-07 
 8.00000000e-11  2.64998036e+00 -6.07867355e-07 
 1.60000000e-10  2.64998037e+00 -6.07867334e-07 
 3.20000000e-10  2.64998037e+00 -6.07867294e-07 
 6.40000000e-10  2.64998036e+00 -6.07867377e-07 
 1.28000000e-09  2.64998036e+00 -6.07867344e-07 
 2.28000000e-09  2.64998036e+00 -6.07867346e-07 
 3.28000000e-09  2.64998037e+00 -6.07867350e-07 
 4.28000000e-09  2.64998037e+00 -6.07867302e-07 
 5.28000000e-09  2.64998037e+00 -6.07867293e-07 
 6.28000000e-09  2.64998037e+00 -6.07867322e-07 
 7.28000000e-09  2.64998037e+00 -6.07867268e-07 
 8.28000000e-09  2.64998037e+00 -6.07867332e-07 
 9.28000000e-09  2.64998037e+00 -6.07867330e-07 
 1.02800000e-08  2.64998037e+00 -6.07867325e-07 
 1.12800000e-08  2.64998037e+00 -6.07867298e-07 
 1.22800000e-08  2.64998037e+00 -6.07867290e-07 
 1.32800000e-08  2.64998037e+00 -6.07867296e-07 
 1.42800000e-08  2.64998037e+00 -6.07867304e-07 
 1.52800000e-08  2.64998037e+00 -6.07867295e-07 
 1.62800000e-08  2.64998037e+00 -6.07867296e-07 
 1.72800000e-08  2.64998037e+00 -6.07867275e-07 
 1.82800000e-08  2.64998037e+00 -6.07867297e-07 
 1.92800000e-08  2.64998037e+00 -6.07867306e-07 
 2.02800000e-08  2.64998037e+00 -6.07867303e-07 
 2.12800000e-08  2.64998037e+00 -6.07867333e-07 
 2.22800000e-08  2.64998037e+00 -6.07867302e-07 
 2.32800000e-08  2.64998037e+00 -6.07867293e-07 
 2.42800000e-08  2.64998037e+00 -6.07867294e-07 
 2.52800000e-08  2.64998037e+00 -6.07867293e-07 
 2.62800000e-08  2.64998037e+00 -6.07867295e-07 
 2.72800000e-08  2.64998037e+00 -6.07867305e-07 
 2.82800000e-08  2.64998037e+00 -6.07867296e-07 
 2.92800000e-08  2.64998037e+00 -6.07867299e-07 
 3.02800000e-08  2.64998037e+00 -6.07867296e-07 
 3.12800000e-08  2.64998037e+00 -6.07867274e-07 
 3.22800000e-08  2.64998037e+00 -6.07867268e-07 
 3.32800000e-08  2.64998037e+00 -6.07867297e-07 
 3.42800000e-08  2.64998037e+00 -6.07867275e-07 
 3.52800000e-08  2.64998037e+00 -6.07867294e-07 
 3.62800000e-08  2.64998037e+00 -6.07867274e-07 
 3.72800000e-08  2.64998037e+00 -6.07867307e-07 
 3.82800000e-08  2.64998037e+00 -6.07867334e-07 
 3.92800000e-08  2.64998037e+00 -6.07867304e-07 
 4.02800000e-08  2.64998037e+00 -6.07867296e-07 
 4.12800000e-08  2.64998037e+00 -6.07867298e-07 
 4.22800000e-08  2.64998037e+00 -6.07867300e-07 
 4.32800000e-08  2.64998037e+00 -6.07867231e-07 
 4.42800000e-08  2.64998037e+00 -6.07867305e-07 
 4.52800000e-08  2.64998037e+00 -6.07867299e-07 
 4.62800000e-08  2.64998037e+00 -6.07867302e-07 
 4.72800000e-08  2.64998037e+00 -6.07867332e-07 
 4.82800000e-08  2.64998037e+00 -6.07867300e-07 
 4.92800000e-08  2.64998037e+00 -6.07867304e-07 
 5.02800000e-08  2.64998037e+00 -6.07867300e-07 
 5.12800000e-08  2.64998037e+00 -6.07867292e-07 
 5.22800000e-08  2.64998037e+00 -6.07867331e-07 
 5.32800000e-08  2.64998037e+00 -6.07867360e-07 
 5.42800000e-08  2.64998037e+00 -6.07867293e-07 
 5.52800000e-08  2.64998037e+00 -6.07867303e-07 
 5.62800000e-08  2.64998037e+00 -6.07867301e-07 
 5.72800000e-08  2.64998037e+00 -6.07867296e-07 
 5.82800000e-08  2.64998037e+00 -6.07867302e-07 
 5.92800000e-08  2.64998037e+00 -6.07867299e-07 
 6.02800000e-08  2.64998037e+00 -6.07867354e-07 
 6.12800000e-08  2.64998037e+00 -6.07867302e-07 
 6.22800000e-08  2.64998037e+00 -6.07867322e-07 
 6.32800000e-08  2.64998037e+00 -6.07867301e-07 
 6.42800000e-08  2.64998037e+00 -6.07867327e-07 
 6.52800000e-08  2.64998037e+00 -6.07867301e-07 
 6.62800000e-08  2.64998037e+00 -6.07867326e-07 
 6.72800000e-08  2.64998037e+00 -6.07867301e-07 
 6.82800000e-08  2.64998037e+00 -6.07867299e-07 
 6.92800000e-08  2.64998037e+00 -6.07867323e-07 
 7.02800000e-08  2.64998037e+00 -6.07867301e-07 
 7.12800000e-08  2.64998037e+00 -6.07867330e-07 
 7.22800000e-08  2.64998037e+00 -6.07867299e-07 
 7.32800000e-08  2.64998037e+00 -6.07867299e-07 
 7.42800000e-08  2.64998037e+00 -6.07867302e-07 
 7.52800000e-08  2.64998037e+00 -6.07867292e-07 
 7.62800000e-08  2.64998037e+00 -6.07867298e-07 
 7.72800000e-08  2.64998037e+00 -6.07867330e-07 
 7.82800000e-08  2.64998037e+00 -6.07867299e-07 
 7.92800000e-08  2.64998037e+00 -6.07867331e-07 
 8.02800000e-08  2.64998037e+00 -6.07867302e-07 
 8.12800000e-08  2.64998037e+00 -6.07867294e-07 
 8.22800000e-08  2.64998037e+00 -6.07867301e-07 
 8.32800000e-08  2.64998037e+00 -6.07867298e-07 
 8.42800000e-08  2.64998037e+00 -6.07867303e-07 
 8.52800000e-08  2.64998037e+00 -6.07867323e-07 
 8.62800000e-08  2.64998037e+00 -6.07867300e-07 
 8.72800000e-08  2.64998037e+00 -6.07867298e-07 
 8.82800000e-08  2.64998037e+00 -6.07867329e-07 
 8.92800000e-08  2.64998037e+00 -6.07867304e-07 
 9.02800000e-08  2.64998037e+00 -6.07867291e-07 
 9.12800000e-08  2.64998037e+00 -6.07867333e-07 
 9.22800000e-08  2.64998037e+00 -6.07867296e-07 
 9.32800000e-08  2.64998037e+00 -6.07867302e-07 
 9.42800000e-08  2.64998037e+00 -6.07867302e-07 
 9.52800000e-08  2.64998037e+00 -6.07867293e-07 
 9.62800000e-08  2.64998037e+00 -6.07867303e-07 
 9.72800000e-08  2.64998037e+00 -6.07867302e-07 
 9.82800000e-08  2.64998037e+00 -6.07867264e-07 
 9.92800000e-08  2.64998037e+00 -6.07867301e-07 
 1.00280000e-07  2.64998037e+00 -6.07867298e-07 
 1.01280000e-07  2.64998037e+00 -6.07867300e-07 
 1.02280000e-07  2.64998037e+00 -6.07867301e-07 
 1.03280000e-07  2.64998037e+00 -6.07867322e-07 
 1.04280000e-07  2.64998037e+00 -6.07867298e-07 
 1.05280000e-07  2.64998037e+00 -6.07867326e-07 
 1.06280000e-07  2.64998037e+00 -6.07867290e-07 
 1.07280000e-07  2.64998037e+00 -6.07867298e-07 
 1.08280000e-07  2.64998037e+00 -6.07867299e-07 
 1.09280000e-07  2.64998037e+00 -6.07867237e-07 
 1.10280000e-07  2.64998037e+00 -6.07867300e-07 
 1.11280000e-07  2.64998037e+00 -6.07867307e-07 
 1.12280000e-07  2.64998037e+00 -6.07867300e-07 
 1.13280000e-07  2.64998037e+00 -6.07867299e-07 
 1.14280000e-07  2.64998037e+00 -6.07867335e-07 
 1.15280000e-07  2.64998037e+00 -6.07867294e-07 
 1.16280000e-07  2.64998037e+00 -6.07867300e-07 
 1.17280000e-07  2.64998037e+00 -6.07867299e-07 
 1.18280000e-07  2.64998037e+00 -6.07867302e-07 
 1.19280000e-07  2.64998037e+00 -6.07867292e-07 
 1.20280000e-07  2.64998037e+00 -6.07867301e-07 
 1.21280000e-07  2.64998037e+00 -6.07867304e-07 
 1.22280000e-07  2.64998037e+00 -6.07867290e-07 
 1.23280000e-07  2.64998037e+00 -6.07867305e-07 
 1.24280000e-07  2.64998037e+00 -6.07867238e-07 
 1.25280000e-07  2.64998037e+00 -6.07867300e-07 
 1.26280000e-07  2.64998037e+00 -6.07867296e-07 
 1.27280000e-07  2.64998037e+00 -6.07867298e-07 
