 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.66052533e+00 -6.21880197e-07 
 1.00000000e-11  2.66052533e+00 -6.21880112e-07 
 2.00000000e-11  2.66052533e+00 -6.21880219e-07 
 4.00000000e-11  2.66052533e+00 -6.21880188e-07 
 8.00000000e-11  2.66052533e+00 -6.21880155e-07 
 1.60000000e-10  2.66052533e+00 -6.21880157e-07 
 3.20000000e-10  2.66052533e+00 -6.21880155e-07 
 6.40000000e-10  2.66052533e+00 -6.21880154e-07 
 1.28000000e-09  2.66052533e+00 -6.21880224e-07 
 2.28000000e-09  2.66052533e+00 -6.21880231e-07 
 3.28000000e-09  2.66052533e+00 -6.21880229e-07 
 4.28000000e-09  2.66052533e+00 -6.21880264e-07 
 5.28000000e-09  2.66052533e+00 -6.21880231e-07 
 6.28000000e-09  2.66052533e+00 -6.21880234e-07 
 7.28000000e-09  2.66052533e+00 -6.21880219e-07 
 8.28000000e-09  2.66052533e+00 -6.21880264e-07 
 9.28000000e-09  2.66052533e+00 -6.21880250e-07 
 1.02800000e-08  2.66052533e+00 -6.21880288e-07 
 1.12800000e-08  2.66052533e+00 -6.21880279e-07 
 1.22800000e-08  2.66052533e+00 -6.21880234e-07 
 1.32800000e-08  2.66052533e+00 -6.21880250e-07 
 1.42800000e-08  2.66052533e+00 -6.21880274e-07 
 1.52800000e-08  2.66052533e+00 -6.21880285e-07 
 1.62800000e-08  2.66052533e+00 -6.21880219e-07 
 1.72800000e-08  2.66052533e+00 -6.21880220e-07 
 1.82800000e-08  2.66052533e+00 -6.21880252e-07 
 1.92800000e-08  2.66052533e+00 -6.21880226e-07 
 2.02800000e-08  2.66052533e+00 -6.21880228e-07 
 2.12800000e-08  2.66052533e+00 -6.21880258e-07 
 2.22800000e-08  2.66052533e+00 -6.21880222e-07 
 2.32800000e-08  2.66052533e+00 -6.21880233e-07 
 2.42800000e-08  2.66052533e+00 -6.21880220e-07 
 2.52800000e-08  2.66052533e+00 -6.21880227e-07 
 2.62800000e-08  2.66052533e+00 -6.21880263e-07 
 2.72800000e-08  2.66052533e+00 -6.21880223e-07 
 2.82800000e-08  2.66052533e+00 -6.21880246e-07 
 2.92800000e-08  2.66052533e+00 -6.21880280e-07 
 3.02800000e-08  2.66052533e+00 -6.21880251e-07 
 3.12800000e-08  2.66052533e+00 -6.21880251e-07 
 3.22800000e-08  2.66052533e+00 -6.21880221e-07 
 3.32800000e-08  2.66052533e+00 -6.21880228e-07 
 3.42800000e-08  2.66052533e+00 -6.21880215e-07 
 3.52800000e-08  2.66052533e+00 -6.21880233e-07 
 3.62800000e-08  2.66052533e+00 -6.21880261e-07 
 3.72800000e-08  2.66052533e+00 -6.21880223e-07 
 3.82800000e-08  2.66052533e+00 -6.21880281e-07 
 3.92800000e-08  2.66052533e+00 -6.21880221e-07 
 4.02800000e-08  2.66052533e+00 -6.21880225e-07 
 4.12800000e-08  2.66052533e+00 -6.21880254e-07 
 4.22800000e-08  2.66052533e+00 -6.21880216e-07 
