 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64286879e+00 -5.98569421e-07 
 1.00000000e-11  2.64286879e+00 -5.98569293e-07 
 2.00000000e-11  2.64286879e+00 -5.98569365e-07 
 4.00000000e-11  2.64286879e+00 -5.98569359e-07 
 8.00000000e-11  2.64286879e+00 -5.98569391e-07 
 1.60000000e-10  2.64286879e+00 -5.98569426e-07 
 3.20000000e-10  2.64286879e+00 -5.98569328e-07 
 6.40000000e-10  2.64286879e+00 -5.98569366e-07 
 1.28000000e-09  2.64286879e+00 -5.98569362e-07 
 2.28000000e-09  2.64286879e+00 -5.98569329e-07 
 3.28000000e-09  2.64286879e+00 -5.98569330e-07 
 4.28000000e-09  2.64286879e+00 -5.98569325e-07 
 5.28000000e-09  2.64286879e+00 -5.98569328e-07 
 6.28000000e-09  2.64286879e+00 -5.98569331e-07 
 7.28000000e-09  2.64286879e+00 -5.98569274e-07 
 8.28000000e-09  2.64286879e+00 -5.98569314e-07 
 9.28000000e-09  2.64286879e+00 -5.98569332e-07 
 1.02800000e-08  2.64286879e+00 -5.98569311e-07 
 1.12800000e-08  2.64286879e+00 -5.98569339e-07 
 1.22800000e-08  2.64286879e+00 -5.98569345e-07 
 1.32800000e-08  2.64286879e+00 -5.98569340e-07 
 1.42800000e-08  2.64286879e+00 -5.98569334e-07 
 1.52800000e-08  2.64286879e+00 -5.98569336e-07 
 1.62800000e-08  2.64286879e+00 -5.98569333e-07 
 1.72800000e-08  2.64286879e+00 -5.98569335e-07 
 1.82800000e-08  2.64286879e+00 -5.98569341e-07 
 1.92800000e-08  2.64286879e+00 -5.98569388e-07 
 2.02800000e-08  2.64286879e+00 -5.98569336e-07 
 2.12800000e-08  2.64286879e+00 -5.98569363e-07 
 2.22800000e-08  2.64286879e+00 -5.98569313e-07 
 2.32800000e-08  2.64286879e+00 -5.98569335e-07 
 2.42800000e-08  2.64286879e+00 -5.98569303e-07 
 2.52800000e-08  2.64286879e+00 -5.98569335e-07 
 2.62800000e-08  2.64286879e+00 -5.98569332e-07 
 2.72800000e-08  2.64286879e+00 -5.98569339e-07 
 2.82800000e-08  2.64286879e+00 -5.98569303e-07 
 2.92800000e-08  2.64286879e+00 -5.98569338e-07 
 3.02800000e-08  2.64286879e+00 -5.98569340e-07 
 3.12800000e-08  2.64286879e+00 -5.98569328e-07 
 3.22800000e-08  2.64286879e+00 -5.98569339e-07 
 3.32800000e-08  2.64286879e+00 -5.98569339e-07 
 3.42800000e-08  2.64286879e+00 -5.98569341e-07 
 3.52800000e-08  2.64286879e+00 -5.98569338e-07 
 3.62800000e-08  2.64286879e+00 -5.98569340e-07 
 3.72800000e-08  2.64286879e+00 -5.98569336e-07 
 3.82800000e-08  2.64286879e+00 -5.98569278e-07 
 3.92800000e-08  2.64286879e+00 -5.98569340e-07 
 4.02800000e-08  2.64286879e+00 -5.98569276e-07 
 4.12800000e-08  2.64286879e+00 -5.98569333e-07 
 4.22800000e-08  2.64286879e+00 -5.98569338e-07 
 4.32800000e-08  2.64286879e+00 -5.98569342e-07 
 4.42800000e-08  2.64286879e+00 -5.98569357e-07 
