 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.65553450e+00 -6.15234349e-07 
 1.00000000e-11  2.65553450e+00 -6.15234344e-07 
 2.00000000e-11  2.65553450e+00 -6.15234302e-07 
 4.00000000e-11  2.65553450e+00 -6.15234374e-07 
 8.00000000e-11  2.65553450e+00 -6.15234337e-07 
 1.60000000e-10  2.65553450e+00 -6.15234378e-07 
 3.20000000e-10  2.65553450e+00 -6.15234344e-07 
 6.40000000e-10  2.65553450e+00 -6.15234425e-07 
 1.28000000e-09  2.65553450e+00 -6.15234346e-07 
 2.28000000e-09  2.65553450e+00 -6.15234339e-07 
 3.28000000e-09  2.65553450e+00 -6.15234431e-07 
 4.28000000e-09  2.65553450e+00 -6.15234370e-07 
 5.28000000e-09  2.65553450e+00 -6.15234345e-07 
 6.28000000e-09  2.65553450e+00 -6.15234375e-07 
 7.28000000e-09  2.65553450e+00 -6.15234348e-07 
 8.28000000e-09  2.65553450e+00 -6.15234376e-07 
 9.28000000e-09  2.65553450e+00 -6.15234351e-07 
 1.02800000e-08  2.65553450e+00 -6.15234348e-07 
 1.12800000e-08  2.65553450e+00 -6.15234347e-07 
 1.22800000e-08  2.65553450e+00 -6.15234351e-07 
 1.32800000e-08  2.65553450e+00 -6.15234351e-07 
 1.42800000e-08  2.65553450e+00 -6.15234440e-07 
 1.52800000e-08  2.65553450e+00 -6.15234374e-07 
 1.62800000e-08  2.65553450e+00 -6.15234379e-07 
 1.72800000e-08  2.65553450e+00 -6.15234383e-07 
 1.82800000e-08  2.65553450e+00 -6.15234374e-07 
 1.92800000e-08  2.65553450e+00 -6.15234405e-07 
 2.02800000e-08  2.65553450e+00 -6.15234352e-07 
 2.12800000e-08  2.65553450e+00 -6.15234336e-07 
 2.22800000e-08  2.65553450e+00 -6.15234339e-07 
 2.32800000e-08  2.65553450e+00 -6.15234405e-07 
 2.42800000e-08  2.65553450e+00 -6.15234342e-07 
 2.52800000e-08  2.65553450e+00 -6.15234386e-07 
 2.62800000e-08  2.65553450e+00 -6.15234341e-07 
 2.72800000e-08  2.65553450e+00 -6.15234353e-07 
 2.82800000e-08  2.65553450e+00 -6.15234351e-07 
 2.92800000e-08  2.65553450e+00 -6.15234386e-07 
 3.02800000e-08  2.65553450e+00 -6.15234372e-07 
 3.12800000e-08  2.65553450e+00 -6.15234345e-07 
 3.22800000e-08  2.65553450e+00 -6.15234339e-07 
 3.32800000e-08  2.65553450e+00 -6.15234355e-07 
 3.42800000e-08  2.65553450e+00 -6.15234353e-07 
 3.52800000e-08  2.65553450e+00 -6.15234351e-07 
 3.62800000e-08  2.65553450e+00 -6.15234348e-07 
 3.72800000e-08  2.65553450e+00 -6.15234351e-07 
 3.82800000e-08  2.65553450e+00 -6.15234346e-07 
 3.92800000e-08  2.65553450e+00 -6.15234355e-07 
 4.02800000e-08  2.65553450e+00 -6.15234340e-07 
 4.12800000e-08  2.65553450e+00 -6.15234385e-07 
 4.22800000e-08  2.65553450e+00 -6.15234383e-07 
 4.32800000e-08  2.65553450e+00 -6.15234406e-07 
 4.42800000e-08  2.65553450e+00 -6.15234406e-07 
 4.52800000e-08  2.65553450e+00 -6.15234383e-07 
 4.62800000e-08  2.65553450e+00 -6.15234368e-07 
 4.72800000e-08  2.65553450e+00 -6.15234358e-07 
 4.82800000e-08  2.65553450e+00 -6.15234381e-07 
 4.92800000e-08  2.65553450e+00 -6.15234377e-07 
 5.02800000e-08  2.65553450e+00 -6.15234376e-07 
 5.12800000e-08  2.65553450e+00 -6.15234352e-07 
 5.22800000e-08  2.65553450e+00 -6.15234371e-07 
 5.32800000e-08  2.65553450e+00 -6.15234346e-07 
 5.42800000e-08  2.65553450e+00 -6.15234376e-07 
 5.52800000e-08  2.65553450e+00 -6.15234354e-07 
 5.62800000e-08  2.65553450e+00 -6.15234403e-07 
 5.72800000e-08  2.65553450e+00 -6.15234348e-07 
 5.82800000e-08  2.65553450e+00 -6.15234384e-07 
 5.92800000e-08  2.65553450e+00 -6.15234349e-07 
 6.02800000e-08  2.65553450e+00 -6.15234341e-07 
 6.12800000e-08  2.65553450e+00 -6.15234347e-07 
 6.22800000e-08  2.65553450e+00 -6.15234339e-07 
 6.32800000e-08  2.65553450e+00 -6.15234350e-07 
 6.42800000e-08  2.65553450e+00 -6.15234347e-07 
 6.52800000e-08  2.65553450e+00 -6.15234350e-07 
