 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.64252332e+00 -5.98119051e-07 
 1.00000000e-11  2.64252332e+00 -5.98119070e-07 
 2.00000000e-11  2.64252332e+00 -5.98119048e-07 
 4.00000000e-11  2.64252332e+00 -5.98119019e-07 
 8.00000000e-11  2.64252332e+00 -5.98119051e-07 
 1.60000000e-10  2.64252332e+00 -5.98119052e-07 
 3.20000000e-10  2.64252332e+00 -5.98119047e-07 
 6.40000000e-10  2.64252332e+00 -5.98119003e-07 
 1.28000000e-09  2.64252332e+00 -5.98119056e-07 
 2.28000000e-09  2.64252332e+00 -5.98119056e-07 
 3.28000000e-09  2.64252332e+00 -5.98119106e-07 
 4.28000000e-09  2.64252332e+00 -5.98119058e-07 
 5.28000000e-09  2.64252332e+00 -5.98119114e-07 
 6.28000000e-09  2.64252332e+00 -5.98119050e-07 
 7.28000000e-09  2.64252332e+00 -5.98119020e-07 
 8.28000000e-09  2.64252332e+00 -5.98119052e-07 
 9.28000000e-09  2.64252332e+00 -5.98119050e-07 
 1.02800000e-08  2.64252332e+00 -5.98119050e-07 
 1.12800000e-08  2.64252332e+00 -5.98119051e-07 
 1.22800000e-08  2.64252332e+00 -5.98119107e-07 
 1.32800000e-08  2.64252332e+00 -5.98119046e-07 
 1.42800000e-08  2.64252332e+00 -5.98119082e-07 
 1.52800000e-08  2.64252332e+00 -5.98119054e-07 
 1.62800000e-08  2.64252332e+00 -5.98119048e-07 
 1.72800000e-08  2.64252332e+00 -5.98119055e-07 
 1.82800000e-08  2.64252332e+00 -5.98119046e-07 
 1.92800000e-08  2.64252332e+00 -5.98119057e-07 
 2.02800000e-08  2.64252332e+00 -5.98119081e-07 
 2.12800000e-08  2.64252332e+00 -5.98119049e-07 
 2.22800000e-08  2.64252332e+00 -5.98119049e-07 
 2.32800000e-08  2.64252332e+00 -5.98119084e-07 
 2.42800000e-08  2.64252332e+00 -5.98119047e-07 
 2.52800000e-08  2.64252332e+00 -5.98119077e-07 
