time,v(vpre)
0.00000000e+00,1.58165072e+00
1.00000000e-11,1.58165066e+00
2.00000000e-11,1.58165061e+00
4.00000000e-11,1.58165052e+00
8.00000000e-11,1.58165039e+00
1.60000000e-10,1.58165026e+00
3.20000000e-10,1.58165017e+00
6.40000000e-10,1.58165004e+00
1.28000000e-09,1.58164969e+00
2.28000000e-09,1.58164885e+00
3.28000000e-09,1.58164742e+00
4.28000000e-09,1.58164499e+00
5.28000000e-09,1.58164086e+00
6.28000000e-09,1.58163385e+00
7.28000000e-09,1.58162193e+00
8.28000000e-09,1.58160166e+00
9.28000000e-09,1.58156719e+00
1.02800000e-08,1.58150856e+00
1.12800000e-08,1.58140879e+00
1.22800000e-08,1.58123893e+00
1.32800000e-08,1.58094940e+00
1.42800000e-08,1.58045509e+00
1.52800000e-08,1.57960862e+00
1.62800000e-08,1.57815193e+00
1.72800000e-08,1.57562398e+00
1.82800000e-08,1.57117469e+00
1.92800000e-08,1.56315819e+00
2.02800000e-08,1.54805367e+00
2.12800000e-08,1.51778262e+00
2.22800000e-08,1.45005430e+00
2.32800000e-08,1.24038783e+00
2.42800000e-08,7.96967717e-01
2.52800000e-08,5.42825833e-01
2.62800000e-08,5.89480561e-01
2.72800000e-08,5.79592877e-01
2.82800000e-08,5.58513106e-01
2.92800000e-08,5.42357619e-01
3.02800000e-08,5.30351892e-01
3.12800000e-08,5.21445295e-01
3.22800000e-08,5.14033420e-01
3.32800000e-08,5.08117017e-01
3.42800000e-08,5.02799562e-01
3.52800000e-08,4.98430067e-01
3.62800000e-08,4.94293452e-01
3.72800000e-08,4.90835533e-01
3.82800000e-08,4.87441656e-01
3.92800000e-08,4.84593797e-01
4.02800000e-08,4.81716843e-01
4.12800000e-08,4.79305777e-01
4.22800000e-08,4.76809572e-01
4.32800000e-08,4.74726682e-01
4.42800000e-08,4.72522855e-01
4.52800000e-08,4.70695603e-01
4.62800000e-08,4.68723568e-01
4.72800000e-08,4.67101134e-01
4.82800000e-08,4.65317557e-01
4.92800000e-08,4.63862968e-01
5.02800000e-08,4.62235784e-01
5.12800000e-08,4.60921307e-01
5.22800000e-08,4.59426125e-01
5.32800000e-08,4.58230425e-01
5.42800000e-08,4.56848259e-01
5.52800000e-08,4.55754575e-01
5.62800000e-08,4.54470352e-01
5.72800000e-08,4.53465274e-01
5.82800000e-08,4.52266826e-01
5.92800000e-08,4.51339458e-01
6.02800000e-08,4.50216818e-01
6.12800000e-08,4.49358184e-01
6.22800000e-08,4.48303080e-01
6.32800000e-08,4.47505697e-01
6.42800000e-08,4.46511190e-01
6.52800000e-08,4.45768751e-01
6.62800000e-08,4.44828956e-01
6.72800000e-08,4.44136096e-01
6.82800000e-08,4.43245979e-01
6.92800000e-08,4.42598096e-01
7.02800000e-08,4.41753314e-01
7.12800000e-08,4.41146425e-01
7.22800000e-08,4.40343204e-01
7.32800000e-08,4.39773842e-01
7.42800000e-08,4.39008879e-01
7.52800000e-08,4.38474003e-01
7.62800000e-08,4.37744389e-01
7.72800000e-08,4.37241318e-01
7.82800000e-08,4.36544476e-01
7.92800000e-08,4.36070832e-01
8.02800000e-08,4.35404469e-01
8.12800000e-08,4.34958131e-01
8.22800000e-08,4.34320194e-01
8.32800000e-08,4.33899264e-01
8.42800000e-08,4.33287907e-01
8.52800000e-08,4.32890676e-01
8.62800000e-08,4.32304232e-01
8.72800000e-08,4.31929159e-01
8.82800000e-08,4.31366117e-01
8.92800000e-08,4.31011801e-01
9.02800000e-08,4.30470788e-01
9.12800000e-08,4.30135956e-01
9.22800000e-08,4.29615716e-01
9.32800000e-08,4.29299205e-01
9.42800000e-08,4.28798588e-01
9.52800000e-08,4.28499334e-01
9.62800000e-08,4.28017284e-01
9.72800000e-08,4.27734308e-01
9.82800000e-08,4.27269851e-01
9.92800000e-08,4.27002252e-01
1.00280000e-07,4.26554488e-01
1.01280000e-07,4.26301433e-01
1.02280000e-07,4.25869529e-01
1.03280000e-07,4.25630248e-01
1.04280000e-07,4.25213429e-01
1.05280000e-07,4.24987206e-01
1.06280000e-07,4.24584752e-01
1.07280000e-07,4.24370921e-01
1.08280000e-07,4.23982161e-01
1.09280000e-07,4.23780102e-01
1.10280000e-07,4.23404407e-01
1.11280000e-07,4.23213541e-01
1.12280000e-07,4.22850324e-01
1.13280000e-07,4.22670109e-01
1.14280000e-07,4.22318817e-01
1.15280000e-07,4.22148746e-01
1.16280000e-07,4.21808862e-01
1.17280000e-07,4.21648457e-01
1.18280000e-07,4.21319493e-01
1.19280000e-07,4.21168307e-01
1.20280000e-07,4.20849804e-01
1.21280000e-07,4.20707415e-01
1.22280000e-07,4.20398938e-01
1.23280000e-07,4.20264950e-01
1.24280000e-07,4.19966090e-01
1.25280000e-07,4.19840126e-01
1.26280000e-07,4.19550495e-01
1.27280000e-07,4.19432202e-01
1.28280000e-07,4.19151433e-01
1.29280000e-07,4.19040474e-01
1.30280000e-07,4.18768219e-01
1.31280000e-07,4.18664278e-01
1.32280000e-07,4.18400206e-01
1.33280000e-07,4.18302981e-01
1.34280000e-07,4.18046777e-01
1.35280000e-07,4.17955984e-01
1.36280000e-07,4.17707350e-01
1.37280000e-07,4.17622716e-01
1.38280000e-07,4.17381368e-01
1.39280000e-07,4.17302636e-01
1.40280000e-07,4.17068303e-01
1.41280000e-07,4.16995228e-01
1.42280000e-07,4.16767651e-01
1.43280000e-07,4.16699999e-01
1.44280000e-07,4.16478933e-01
1.45280000e-07,4.16416482e-01
1.46280000e-07,4.16201690e-01
1.47280000e-07,4.16144229e-01
1.48280000e-07,4.15935487e-01
1.49280000e-07,4.15882814e-01
1.50280000e-07,4.15679907e-01
1.51280000e-07,4.15631828e-01
1.52280000e-07,4.15434551e-01
1.53280000e-07,4.15390883e-01
1.54280000e-07,4.15199038e-01
1.55280000e-07,4.15159605e-01
1.56280000e-07,4.14973005e-01
1.57280000e-07,4.14937639e-01
1.58280000e-07,4.14756103e-01
1.59280000e-07,4.14724644e-01
1.60280000e-07,4.14547999e-01
1.61280000e-07,4.14520293e-01
1.62280000e-07,4.14348373e-01
1.63280000e-07,4.14324272e-01
1.64280000e-07,4.14156919e-01
