 1.00000000e+00  2.11167224e+01 
 1.00000000e+01  2.11151636e+01 
 1.00000000e+02  2.09620428e+01 
 1.00000000e+03  1.44645029e+01 
 1.00000000e+04 -4.48972822e+00 
 1.00000000e+05 -2.44778879e+01 
 1.00000000e+06 -4.44777738e+01 
 1.00000000e+07 -6.44782179e+01 
 1.00000000e+08 -8.45227085e+01 
 1.00000000e+09 -1.08185691e+02 
 1.00000000e+10 -1.42971162e+02 
