 1.00000000e+00  2.27676244e+01 
 1.00000000e+01  2.27676244e+01 
 1.00000000e+02  2.27676244e+01 
 1.00000000e+03  2.27676244e+01 
 1.00000000e+04  2.27676244e+01 
 1.00000000e+05  2.27676239e+01 
 1.00000000e+06  2.27675767e+01 
 1.00000000e+07  2.27628582e+01 
 1.00000000e+08  2.23109349e+01 
 1.00000000e+09  9.83137981e+00 
 1.00000000e+10 -1.76907135e+01 
