 time            v(vout)        
 0.00000000e+00  1.13764818e+00 
 1.00000000e-11  1.13764818e+00 
 2.00000000e-11  1.13764818e+00 
 4.00000000e-11  1.13764818e+00 
 8.00000000e-11  1.13764818e+00 
 1.60000000e-10  1.13764818e+00 
 3.20000000e-10  1.13764818e+00 
 6.40000000e-10  1.13764818e+00 
 1.28000000e-09  1.13764818e+00 
 2.28000000e-09  1.13764818e+00 
 3.28000000e-09  1.13764818e+00 
 4.28000000e-09  1.13764818e+00 
 5.28000000e-09  1.13764818e+00 
 6.28000000e-09  1.13764818e+00 
 7.28000000e-09  1.13764818e+00 
 8.28000000e-09  1.13764818e+00 
 9.28000000e-09  1.13764818e+00 
 1.02800000e-08  1.13764818e+00 
 1.12800000e-08  1.13764818e+00 
 1.22800000e-08  1.13764818e+00 
 1.32800000e-08  1.13764818e+00 
 1.42800000e-08  1.13764818e+00 
 1.52800000e-08  1.13764818e+00 
 1.62800000e-08  1.13764818e+00 
 1.72800000e-08  1.13764818e+00 
 1.82800000e-08  1.13764818e+00 
 1.92800000e-08  1.13764818e+00 
 2.02800000e-08  1.13764818e+00 
 2.12800000e-08  1.13764818e+00 
 2.22800000e-08  1.13764818e+00 
 2.32800000e-08  1.13764818e+00 
 2.42800000e-08  1.13764818e+00 
 2.52800000e-08  1.13764818e+00 
 2.62800000e-08  1.13764818e+00 
 2.72800000e-08  1.13764818e+00 
 2.82800000e-08  1.13764818e+00 
 2.92800000e-08  1.13764817e+00 
 3.02800000e-08  1.13764817e+00 
 3.12800000e-08  1.13764817e+00 
 3.22800000e-08  1.13764816e+00 
 3.32800000e-08  1.13764816e+00 
 3.42800000e-08  1.13764815e+00 
 3.52800000e-08  1.13764814e+00 
 3.62800000e-08  1.13764813e+00 
 3.72800000e-08  1.13764812e+00 
 3.82800000e-08  1.13764810e+00 
 3.92800000e-08  1.13764808e+00 
 4.02800000e-08  1.13764805e+00 
 4.12800000e-08  1.13764801e+00 
 4.22800000e-08  1.13764796e+00 
 4.32800000e-08  1.13764790e+00 
 4.42800000e-08  1.13764783e+00 
 4.52800000e-08  1.13764773e+00 
 4.62800000e-08  1.13764760e+00 
 4.72800000e-08  1.13764744e+00 
 4.82800000e-08  1.13764724e+00 
 4.92800000e-08  1.13764699e+00 
 5.02800000e-08  1.13764667e+00 
 5.12800000e-08  1.13764626e+00 
 5.22800000e-08  1.13764574e+00 
 5.32800000e-08  1.13764509e+00 
 5.42800000e-08  1.13764426e+00 
 5.52800000e-08  1.13764322e+00 
 5.62800000e-08  1.13764189e+00 
 5.72800000e-08  1.13764021e+00 
 5.82800000e-08  1.13763809e+00 
 5.92800000e-08  1.13763541e+00 
 6.02800000e-08  1.13763202e+00 
 6.12800000e-08  1.13762773e+00 
 6.22800000e-08  1.13762231e+00 
 6.32800000e-08  1.13761546e+00 
 6.42800000e-08  1.13760679e+00 
 6.52800000e-08  1.13759583e+00 
 6.62800000e-08  1.13758199e+00 
 6.72800000e-08  1.13756448e+00 
 6.82800000e-08  1.13754235e+00 
 6.92800000e-08  1.13751438e+00 
 7.02800000e-08  1.13747903e+00 
 7.12800000e-08  1.13743434e+00 
 7.22800000e-08  1.13737785e+00 
 7.32800000e-08  1.13730646e+00 
 7.42800000e-08  1.13721621e+00 
 7.52800000e-08  1.13710213e+00 
 7.62800000e-08  1.13695793e+00 
 7.72800000e-08  1.13677563e+00 
 7.82800000e-08  1.13654515e+00 
 7.92800000e-08  1.13625374e+00 
 8.02800000e-08  1.13588523e+00 
 8.12800000e-08  1.13541916e+00 
 8.22800000e-08  1.13482957e+00 
 8.32800000e-08  1.13408354e+00 
 8.42800000e-08  1.13313922e+00 
 8.52800000e-08  1.13194341e+00 
 8.62800000e-08  1.13042831e+00 
 8.72800000e-08  1.12850733e+00 
 8.82800000e-08  1.12606962e+00 
 8.92800000e-08  1.12297271e+00 
 9.02800000e-08  1.11903274e+00 
 9.12800000e-08  1.11401113e+00 
 9.22800000e-08  1.10759607e+00 
 9.32800000e-08  1.09937653e+00 
 9.42800000e-08  1.08880462e+00 
 9.52800000e-08  1.07513984e+00 
 9.62800000e-08  1.05736412e+00 
 9.72800000e-08  1.03404346e+00 
