 time            v(vout)        
 0.00000000e+00  1.58894730e+00 
 1.00000000e-11  1.58894730e+00 
 2.00000000e-11  1.58894730e+00 
 4.00000000e-11  1.58894730e+00 
 8.00000000e-11  1.58894730e+00 
 1.60000000e-10  1.58894730e+00 
 3.20000000e-10  1.58894730e+00 
 6.40000000e-10  1.58894730e+00 
 1.28000000e-09  1.58894730e+00 
 2.28000000e-09  1.58894730e+00 
 3.28000000e-09  1.58894730e+00 
 4.28000000e-09  1.58894730e+00 
 5.28000000e-09  1.58894730e+00 
 6.28000000e-09  1.58894730e+00 
 7.28000000e-09  1.58894730e+00 
 8.28000000e-09  1.58894730e+00 
 9.28000000e-09  1.58894730e+00 
 1.02800000e-08  1.58894730e+00 
 1.12800000e-08  1.58894730e+00 
 1.22800000e-08  1.58894730e+00 
 1.32800000e-08  1.58894730e+00 
 1.42800000e-08  1.58894730e+00 
 1.52800000e-08  1.58894730e+00 
 1.62800000e-08  1.58894730e+00 
 1.72800000e-08  1.58894730e+00 
 1.82800000e-08  1.58894730e+00 
 1.92800000e-08  1.58894730e+00 
 2.02800000e-08  1.58894730e+00 
 2.12800000e-08  1.58894730e+00 
 2.22800000e-08  1.58894730e+00 
 2.32800000e-08  1.58894730e+00 
 2.42800000e-08  1.58894730e+00 
 2.52800000e-08  1.58894730e+00 
 2.62800000e-08  1.58894730e+00 
 2.72800000e-08  1.58894730e+00 
 2.82800000e-08  1.58894730e+00 
 2.92800000e-08  1.58894730e+00 
 3.02800000e-08  1.58894730e+00 
 3.12800000e-08  1.58894730e+00 
 3.22800000e-08  1.58894730e+00 
 3.32800000e-08  1.58894730e+00 
 3.42800000e-08  1.58894730e+00 
 3.52800000e-08  1.58894730e+00 
 3.62800000e-08  1.58894730e+00 
 3.72800000e-08  1.58894730e+00 
 3.82800000e-08  1.58894730e+00 
 3.92800000e-08  1.58894730e+00 
 4.02800000e-08  1.58894730e+00 
 4.12800000e-08  1.58894730e+00 
 4.22800000e-08  1.58894730e+00 
 4.32800000e-08  1.58894730e+00 
 4.42800000e-08  1.58894730e+00 
 4.52800000e-08  1.58894730e+00 
 4.62800000e-08  1.58894730e+00 
 4.72800000e-08  1.58894730e+00 
 4.82800000e-08  1.58894730e+00 
 4.92800000e-08  1.58894730e+00 
 5.02800000e-08  1.58894730e+00 
 5.12800000e-08  1.58894730e+00 
 5.22800000e-08  1.58894730e+00 
 5.32800000e-08  1.58894730e+00 
 5.42800000e-08  1.58894730e+00 
 5.52800000e-08  1.58894730e+00 
 5.62800000e-08  1.58894730e+00 
 5.72800000e-08  1.58894730e+00 
 5.82800000e-08  1.58894730e+00 
 5.92800000e-08  1.58894731e+00 
 6.02800000e-08  1.58894731e+00 
 6.12800000e-08  1.58894731e+00 
 6.22800000e-08  1.58894731e+00 
 6.32800000e-08  1.58894731e+00 
 6.42800000e-08  1.58894731e+00 
 6.52800000e-08  1.58894732e+00 
 6.62800000e-08  1.58894732e+00 
 6.72800000e-08  1.58894732e+00 
 6.82800000e-08  1.58894732e+00 
 6.92800000e-08  1.58894732e+00 
 7.02800000e-08  1.58894732e+00 
 7.12800000e-08  1.58894732e+00 
 7.22800000e-08  1.58894732e+00 
 7.32800000e-08  1.58894732e+00 
 7.42800000e-08  1.58894732e+00 
 7.52800000e-08  1.58894732e+00 
 7.62800000e-08  1.58894732e+00 
 7.72800000e-08  1.58894732e+00 
 7.82800000e-08  1.58894731e+00 
 7.92800000e-08  1.58894731e+00 
 8.02800000e-08  1.58894730e+00 
 8.12800000e-08  1.58894729e+00 
 8.22800000e-08  1.58894729e+00 
 8.32800000e-08  1.58894728e+00 
 8.42800000e-08  1.58894727e+00 
 8.52800000e-08  1.58894726e+00 
 8.62800000e-08  1.58894724e+00 
 8.72800000e-08  1.58894723e+00 
 8.82800000e-08  1.58894722e+00 
 8.92800000e-08  1.58894720e+00 
 9.02800000e-08  1.58894719e+00 
 9.12800000e-08  1.58894717e+00 
 9.22800000e-08  1.58894715e+00 
 9.32800000e-08  1.58894714e+00 
 9.42800000e-08  1.58894712e+00 
 9.52800000e-08  1.58894711e+00 
 9.62800000e-08  1.58894710e+00 
 9.72800000e-08  1.58894709e+00 
 9.82800000e-08  1.58894708e+00 
 9.92800000e-08  1.58894707e+00 
 1.00280000e-07  1.58894707e+00 
 1.01280000e-07  1.58894708e+00 
 1.02280000e-07  1.58894709e+00 
 1.03280000e-07  1.58894710e+00 
 1.04280000e-07  1.58894712e+00 
 1.05280000e-07  1.58894716e+00 
 1.06280000e-07  1.58894720e+00 
 1.07280000e-07  1.58894725e+00 
 1.08280000e-07  1.58894731e+00 
 1.09280000e-07  1.58894738e+00 
 1.10280000e-07  1.58894746e+00 
 1.11280000e-07  1.58894755e+00 
 1.12280000e-07  1.58894766e+00 
 1.13280000e-07  1.58894778e+00 
 1.14280000e-07  1.58894791e+00 
 1.15280000e-07  1.58894805e+00 
 1.16280000e-07  1.58894820e+00 
 1.17280000e-07  1.58894836e+00 
 1.18280000e-07  1.58894852e+00 
 1.19280000e-07  1.58894869e+00 
 1.20280000e-07  1.58894885e+00 
 1.21280000e-07  1.58894902e+00 
 1.22280000e-07  1.58894918e+00 
 1.23280000e-07  1.58894932e+00 
 1.24280000e-07  1.58894945e+00 
 1.25280000e-07  1.58894956e+00 
 1.26280000e-07  1.58894964e+00 
 1.27280000e-07  1.58894968e+00 
 1.28280000e-07  1.58894968e+00 
 1.29280000e-07  1.58894962e+00 
 1.30280000e-07  1.58894950e+00 
 1.31280000e-07  1.58894932e+00 
 1.32280000e-07  1.58894906e+00 
 1.33280000e-07  1.58894871e+00 
 1.34280000e-07  1.58894827e+00 
 1.35280000e-07  1.58894772e+00 
 1.36280000e-07  1.58894706e+00 
 1.37280000e-07  1.58894629e+00 
 1.38280000e-07  1.58894540e+00 
 1.39280000e-07  1.58894439e+00 
 1.40280000e-07  1.58894325e+00 
 1.41280000e-07  1.58894200e+00 
 1.42280000e-07  1.58894062e+00 
 1.43280000e-07  1.58893914e+00 
 1.44280000e-07  1.58893756e+00 
 1.45280000e-07  1.58893591e+00 
 1.46280000e-07  1.58893420e+00 
 1.47280000e-07  1.58893245e+00 
 1.48280000e-07  1.58893071e+00 
 1.49280000e-07  1.58892901e+00 
 1.50280000e-07  1.58892739e+00 
 1.51280000e-07  1.58892590e+00 
 1.52280000e-07  1.58892460e+00 
 1.53280000e-07  1.58892356e+00 
 1.54280000e-07  1.58892284e+00 
 1.55280000e-07  1.58892252e+00 
 1.56280000e-07  1.58892268e+00 
 1.57280000e-07  1.58892340e+00 
 1.58280000e-07  1.58892478e+00 
 1.59280000e-07  1.58892689e+00 
 1.60280000e-07  1.58892983e+00 
 1.61280000e-07  1.58893370e+00 
 1.62280000e-07  1.58893856e+00 
 1.63280000e-07  1.58894452e+00 
 1.64280000e-07  1.58895163e+00 
 1.65280000e-07  1.58895995e+00 
 1.66280000e-07  1.58896953e+00 
 1.67280000e-07  1.58898038e+00 
 1.68280000e-07  1.58899251e+00 
 1.69280000e-07  1.58900590e+00 
 1.70280000e-07  1.58902046e+00 
 1.71280000e-07  1.58903612e+00 
 1.72280000e-07  1.58905273e+00 
 1.73280000e-07  1.58907011e+00 
 1.74280000e-07  1.58908802e+00 
 1.75280000e-07  1.58910616e+00 
 1.76280000e-07  1.58912419e+00 
 1.77280000e-07  1.58914170e+00 
 1.78280000e-07  1.58915822e+00 
 1.79280000e-07  1.58917319e+00 
 1.80280000e-07  1.58918603e+00 
 1.81280000e-07  1.58919605e+00 
 1.82280000e-07  1.58920252e+00 
 1.83280000e-07  1.58920465e+00 
 1.84280000e-07  1.58920161e+00 
 1.85280000e-07  1.58919250e+00 
 1.86280000e-07  1.58917640e+00 
 1.87280000e-07  1.58915239e+00 
 1.88280000e-07  1.58911951e+00 
 1.89280000e-07  1.58907686e+00 
 1.90280000e-07  1.58902354e+00 
 1.91280000e-07  1.58895874e+00 
 1.92280000e-07  1.58888173e+00 
 1.93280000e-07  1.58879193e+00 
 1.94280000e-07  1.58868889e+00 
 1.95280000e-07  1.58857239e+00 
 1.96280000e-07  1.58844244e+00 
 1.97280000e-07  1.58829934e+00 
 1.98280000e-07  1.58814375e+00 
 1.99280000e-07  1.58797670e+00 
 2.00280000e-07  1.58779966e+00 
 2.01280000e-07  1.58761462e+00 
 2.02280000e-07  1.58742410e+00 
 2.03280000e-07  1.58723122e+00 
 2.04280000e-07  1.58703976e+00 
 2.05280000e-07  1.58685419e+00 
 2.06280000e-07  1.58667968e+00 
 2.07280000e-07  1.58652219e+00 
 2.08280000e-07  1.58638838e+00 
 2.09280000e-07  1.58628570e+00 
 2.10280000e-07  1.58622228e+00 
 2.11280000e-07  1.58620691e+00 
 2.12280000e-07  1.58624889e+00 
 2.13280000e-07  1.58635797e+00 
 2.14280000e-07  1.58654411e+00 
 2.15280000e-07  1.58681726e+00 
 2.16280000e-07  1.58718710e+00 
 2.17280000e-07  1.58766269e+00 
 2.18280000e-07  1.58825212e+00 
 2.19280000e-07  1.58896203e+00 
 2.20280000e-07  1.58979720e+00 
 2.21280000e-07  1.59076005e+00 
 2.22280000e-07  1.59185018e+00 
 2.23280000e-07  1.59306388e+00 
 2.24280000e-07  1.59439379e+00 
 2.25280000e-07  1.59582855e+00 
 2.26280000e-07  1.59735259e+00 
 2.27280000e-07  1.59894612e+00 
 2.28280000e-07  1.60058519e+00 
 2.29280000e-07  1.60224186e+00 
 2.30280000e-07  1.60388464e+00 
 2.31280000e-07  1.60547881e+00 
 2.32280000e-07  1.60698687e+00 
 2.33280000e-07  1.60836894e+00 
 2.34280000e-07  1.60958292e+00 
 2.35280000e-07  1.61058460e+00 
 2.36280000e-07  1.61132739e+00 
 2.37280000e-07  1.61176176e+00 
 2.38280000e-07  1.61183432e+00 
 2.39280000e-07  1.61148644e+00 
 2.40280000e-07  1.61065233e+00 
 2.41280000e-07  1.60925642e+00 
 2.42280000e-07  1.60720993e+00 
 2.43280000e-07  1.60440634e+00 
 2.44280000e-07  1.60071543e+00 
 2.45280000e-07  1.59597575e+00 
 2.46280000e-07  1.58998536e+00 
 2.47280000e-07  1.58249132e+00 
 2.48280000e-07  1.57317955e+00 
 2.49280000e-07  1.56166800e+00 
 2.50280000e-07  1.54750787e+00 
