 1.00000000e+00  2.56112947e+01 
 1.00000000e+01  2.56112947e+01 
 1.00000000e+02  2.56112938e+01 
 1.00000000e+03  2.56111994e+01 
 1.00000000e+04  2.56017701e+01 
 1.00000000e+05  2.47492842e+01 
 1.00000000e+06  1.20024378e+01 
 1.00000000e+07 -7.80689730e+00 
 1.00000000e+08 -2.78836622e+01 
 1.00000000e+09 -5.31579239e+01 
 1.00000000e+10 -8.50012828e+01 
