 time            v(vout)        
 0.00000000e+00  1.53893635e+00 
 1.00000000e-11  1.53893635e+00 
 2.00000000e-11  1.53893635e+00 
 4.00000000e-11  1.53893635e+00 
 8.00000000e-11  1.53893635e+00 
 1.60000000e-10  1.53893635e+00 
 3.20000000e-10  1.53893635e+00 
 6.40000000e-10  1.53893635e+00 
 1.28000000e-09  1.53893635e+00 
 2.28000000e-09  1.53893635e+00 
 3.28000000e-09  1.53893635e+00 
 4.28000000e-09  1.53893635e+00 
 5.28000000e-09  1.53893635e+00 
 6.28000000e-09  1.53893635e+00 
 7.28000000e-09  1.53893635e+00 
 8.28000000e-09  1.53893635e+00 
 9.28000000e-09  1.53893635e+00 
 1.02800000e-08  1.53893635e+00 
 1.12800000e-08  1.53893635e+00 
 1.22800000e-08  1.53893634e+00 
 1.32800000e-08  1.53893634e+00 
 1.42800000e-08  1.53893634e+00 
 1.52800000e-08  1.53893634e+00 
 1.62800000e-08  1.53893634e+00 
 1.72800000e-08  1.53893634e+00 
 1.82800000e-08  1.53893634e+00 
 1.92800000e-08  1.53893634e+00 
 2.02800000e-08  1.53893634e+00 
 2.12800000e-08  1.53893634e+00 
 2.22800000e-08  1.53893634e+00 
 2.32800000e-08  1.53893634e+00 
 2.42800000e-08  1.53893634e+00 
 2.52800000e-08  1.53893633e+00 
 2.62800000e-08  1.53893633e+00 
 2.72800000e-08  1.53893633e+00 
 2.82800000e-08  1.53893633e+00 
 2.92800000e-08  1.53893633e+00 
 3.02800000e-08  1.53893633e+00 
 3.12800000e-08  1.53893632e+00 
 3.22800000e-08  1.53893632e+00 
 3.32800000e-08  1.53893632e+00 
 3.42800000e-08  1.53893631e+00 
 3.52800000e-08  1.53893631e+00 
 3.62800000e-08  1.53893631e+00 
 3.72800000e-08  1.53893630e+00 
 3.82800000e-08  1.53893630e+00 
 3.92800000e-08  1.53893629e+00 
 4.02800000e-08  1.53893629e+00 
 4.12800000e-08  1.53893628e+00 
 4.22800000e-08  1.53893628e+00 
 4.32800000e-08  1.53893627e+00 
 4.42800000e-08  1.53893626e+00 
 4.52800000e-08  1.53893626e+00 
 4.62800000e-08  1.53893625e+00 
 4.72800000e-08  1.53893624e+00 
 4.82800000e-08  1.53893623e+00 
 4.92800000e-08  1.53893622e+00 
 5.02800000e-08  1.53893621e+00 
 5.12800000e-08  1.53893620e+00 
 5.22800000e-08  1.53893618e+00 
 5.32800000e-08  1.53893617e+00 
 5.42800000e-08  1.53893615e+00 
 5.52800000e-08  1.53893614e+00 
 5.62800000e-08  1.53893612e+00 
 5.72800000e-08  1.53893610e+00 
 5.82800000e-08  1.53893608e+00 
 5.92800000e-08  1.53893606e+00 
 6.02800000e-08  1.53893604e+00 
 6.12800000e-08  1.53893601e+00 
 6.22800000e-08  1.53893599e+00 
 6.32800000e-08  1.53893596e+00 
 6.42800000e-08  1.53893592e+00 
 6.52800000e-08  1.53893589e+00 
 6.62800000e-08  1.53893585e+00 
 6.72800000e-08  1.53893581e+00 
 6.82800000e-08  1.53893577e+00 
 6.92800000e-08  1.53893573e+00 
 7.02800000e-08  1.53893568e+00 
 7.12800000e-08  1.53893563e+00 
 7.22800000e-08  1.53893557e+00 
 7.32800000e-08  1.53893551e+00 
 7.42800000e-08  1.53893544e+00 
 7.52800000e-08  1.53893537e+00 
 7.62800000e-08  1.53893530e+00 
 7.72800000e-08  1.53893521e+00 
 7.82800000e-08  1.53893513e+00 
 7.92800000e-08  1.53893503e+00 
 8.02800000e-08  1.53893493e+00 
 8.12800000e-08  1.53893482e+00 
 8.22800000e-08  1.53893470e+00 
 8.32800000e-08  1.53893458e+00 
 8.42800000e-08  1.53893444e+00 
 8.52800000e-08  1.53893430e+00 
 8.62800000e-08  1.53893414e+00 
 8.72800000e-08  1.53893397e+00 
 8.82800000e-08  1.53893379e+00 
 8.92800000e-08  1.53893360e+00 
 9.02800000e-08  1.53893339e+00 
 9.12800000e-08  1.53893317e+00 
 9.22800000e-08  1.53893293e+00 
 9.32800000e-08  1.53893267e+00 
 9.42800000e-08  1.53893240e+00 
 9.52800000e-08  1.53893210e+00 
 9.62800000e-08  1.53893179e+00 
 9.72800000e-08  1.53893145e+00 
 9.82800000e-08  1.53893108e+00 
 9.92800000e-08  1.53893069e+00 
 1.00280000e-07  1.53893027e+00 
 1.01280000e-07  1.53892982e+00 
 1.02280000e-07  1.53892933e+00 
 1.03280000e-07  1.53892882e+00 
 1.04280000e-07  1.53892826e+00 
 1.05280000e-07  1.53892766e+00 
 1.06280000e-07  1.53892703e+00 
 1.07280000e-07  1.53892634e+00 
 1.08280000e-07  1.53892561e+00 
 1.09280000e-07  1.53892482e+00 
 1.10280000e-07  1.53892397e+00 
 1.11280000e-07  1.53892307e+00 
 1.12280000e-07  1.53892210e+00 
 1.13280000e-07  1.53892106e+00 
 1.14280000e-07  1.53891995e+00 
 1.15280000e-07  1.53891876e+00 
 1.16280000e-07  1.53891748e+00 
 1.17280000e-07  1.53891611e+00 
 1.18280000e-07  1.53891464e+00 
 1.19280000e-07  1.53891307e+00 
 1.20280000e-07  1.53891139e+00 
 1.21280000e-07  1.53890959e+00 
 1.22280000e-07  1.53890765e+00 
 1.23280000e-07  1.53890559e+00 
 1.24280000e-07  1.53890337e+00 
 1.25280000e-07  1.53890100e+00 
 1.26280000e-07  1.53889846e+00 
 1.27280000e-07  1.53889574e+00 
 1.28280000e-07  1.53889283e+00 
 1.29280000e-07  1.53888971e+00 
 1.30280000e-07  1.53888638e+00 
 1.31280000e-07  1.53888280e+00 
 1.32280000e-07  1.53887898e+00 
 1.33280000e-07  1.53887489e+00 
 1.34280000e-07  1.53887050e+00 
 1.35280000e-07  1.53886581e+00 
 1.36280000e-07  1.53886079e+00 
 1.37280000e-07  1.53885542e+00 
 1.38280000e-07  1.53884967e+00 
 1.39280000e-07  1.53884352e+00 
 1.40280000e-07  1.53883693e+00 
 1.41280000e-07  1.53882989e+00 
 1.42280000e-07  1.53882235e+00 
 1.43280000e-07  1.53881428e+00 
 1.44280000e-07  1.53880565e+00 
 1.45280000e-07  1.53879642e+00 
 1.46280000e-07  1.53878654e+00 
 1.47280000e-07  1.53877597e+00 
 1.48280000e-07  1.53876466e+00 
 1.49280000e-07  1.53875256e+00 
 1.50280000e-07  1.53873962e+00 
 1.51280000e-07  1.53872578e+00 
 1.52280000e-07  1.53871098e+00 
 1.53280000e-07  1.53869514e+00 
 1.54280000e-07  1.53867820e+00 
 1.55280000e-07  1.53866008e+00 
 1.56280000e-07  1.53864070e+00 
 1.57280000e-07  1.53861997e+00 
 1.58280000e-07  1.53859780e+00 
 1.59280000e-07  1.53857409e+00 
 1.60280000e-07  1.53854873e+00 
 1.61280000e-07  1.53852161e+00 
 1.62280000e-07  1.53849260e+00 
 1.63280000e-07  1.53846158e+00 
 1.64280000e-07  1.53842840e+00 
 1.65280000e-07  1.53839292e+00 
 1.66280000e-07  1.53835497e+00 
 1.67280000e-07  1.53831439e+00 
 1.68280000e-07  1.53827099e+00 
 1.69280000e-07  1.53822457e+00 
 1.70280000e-07  1.53817492e+00 
 1.71280000e-07  1.53812183e+00 
 1.72280000e-07  1.53806504e+00 
 1.73280000e-07  1.53800430e+00 
 1.74280000e-07  1.53793934e+00 
 1.75280000e-07  1.53786985e+00 
 1.76280000e-07  1.53779552e+00 
 1.77280000e-07  1.53771601e+00 
 1.78280000e-07  1.53763095e+00 
 1.79280000e-07  1.53753995e+00 
 1.80280000e-07  1.53744260e+00 
 1.81280000e-07  1.53733843e+00 
 1.82280000e-07  1.53722697e+00 
 1.83280000e-07  1.53710769e+00 
 1.84280000e-07  1.53698004e+00 
 1.85280000e-07  1.53684342e+00 
 1.86280000e-07  1.53669718e+00 
 1.87280000e-07  1.53654062e+00 
 1.88280000e-07  1.53637299e+00 
 1.89280000e-07  1.53619350e+00 
 1.90280000e-07  1.53600126e+00 
 1.91280000e-07  1.53579535e+00 
 1.92280000e-07  1.53557476e+00 
 1.93280000e-07  1.53533838e+00 
 1.94280000e-07  1.53508505e+00 
 1.95280000e-07  1.53481350e+00 
 1.96280000e-07  1.53452233e+00 
 1.97280000e-07  1.53421006e+00 
 1.98280000e-07  1.53387507e+00 
 1.99280000e-07  1.53351560e+00 
 2.00280000e-07  1.53312975e+00 
 2.01280000e-07  1.53271544e+00 
 2.02280000e-07  1.53227041e+00 
 2.03280000e-07  1.53179221e+00 
 2.04280000e-07  1.53127815e+00 
 2.05280000e-07  1.53072530e+00 
 2.06280000e-07  1.53013045e+00 
 2.07280000e-07  1.52949010e+00 
 2.08280000e-07  1.52880039e+00 
 2.09280000e-07  1.52805708e+00 
 2.10280000e-07  1.52725554e+00 
 2.11280000e-07  1.52639061e+00 
 2.12280000e-07  1.52545664e+00 
 2.13280000e-07  1.52444737e+00 
 2.14280000e-07  1.52335584e+00 
 2.15280000e-07  1.52217435e+00 
 2.16280000e-07  1.52089433e+00 
 2.17280000e-07  1.51950622e+00 
 2.18280000e-07  1.51799934e+00 
