 time            v(vout)        
 0.00000000e+00  8.56665217e-01 
 1.00000000e-11  8.56665217e-01 
 2.00000000e-11  8.56665217e-01 
 4.00000000e-11  8.56665217e-01 
 8.00000000e-11  8.56665217e-01 
 1.60000000e-10  8.56665217e-01 
 3.20000000e-10  8.56665217e-01 
 6.40000000e-10  8.56665217e-01 
 1.28000000e-09  8.56665217e-01 
 2.28000000e-09  8.56665217e-01 
 3.28000000e-09  8.56665217e-01 
 4.28000000e-09  8.56665217e-01 
 5.28000000e-09  8.56665217e-01 
 6.28000000e-09  8.56665217e-01 
 7.28000000e-09  8.56665217e-01 
 8.28000000e-09  8.56665218e-01 
 9.28000000e-09  8.56665218e-01 
 1.02800000e-08  8.56665218e-01 
 1.12800000e-08  8.56665218e-01 
 1.22800000e-08  8.56665219e-01 
 1.32800000e-08  8.56665220e-01 
 1.42800000e-08  8.56665221e-01 
 1.52800000e-08  8.56665224e-01 
 1.62800000e-08  8.56665227e-01 
 1.72800000e-08  8.56665233e-01 
 1.82800000e-08  8.56665243e-01 
 1.92800000e-08  8.56665258e-01 
 2.02800000e-08  8.56665281e-01 
 2.12800000e-08  8.56665318e-01 
 2.22800000e-08  8.56665377e-01 
 2.32800000e-08  8.56665470e-01 
 2.42800000e-08  8.56665617e-01 
 2.52800000e-08  8.56665849e-01 
 2.62800000e-08  8.56666218e-01 
 2.72800000e-08  8.56666800e-01 
 2.82800000e-08  8.56667722e-01 
 2.92800000e-08  8.56669180e-01 
 3.02800000e-08  8.56671488e-01 
 3.12800000e-08  8.56675140e-01 
 3.22800000e-08  8.56680918e-01 
 3.32800000e-08  8.56690061e-01 
 3.42800000e-08  8.56704529e-01 
 3.52800000e-08  8.56727423e-01 
 3.62800000e-08  8.56763648e-01 
 3.72800000e-08  8.56820967e-01 
 3.82800000e-08  8.56911661e-01 
 3.92800000e-08  8.57055158e-01 
 4.02800000e-08  8.57282189e-01 
 4.12800000e-08  8.57641345e-01 
 4.22800000e-08  8.58209438e-01 
 4.32800000e-08  8.59107800e-01 
 4.42800000e-08  8.60527901e-01 
 4.52800000e-08  8.62771377e-01 
 4.62800000e-08  8.66312106e-01 
 4.72800000e-08  8.71891086e-01 
 4.82800000e-08  8.80658479e-01 
 4.92800000e-08  8.94368425e-01 
 5.02800000e-08  9.15633717e-01 
 5.12800000e-08  9.48190395e-01 
 5.22800000e-08  9.97015551e-01 
 5.32800000e-08  1.06806677e+00 
 5.42800000e-08  1.16742970e+00 
 5.52800000e-08  1.29988934e+00 
 5.62800000e-08  1.46545396e+00 
 5.72800000e-08  1.62972905e+00 
 5.82800000e-08  1.72159975e+00 
 5.92800000e-08  1.75344958e+00 
 6.02800000e-08  1.76540744e+00 
 6.12800000e-08  1.77264599e+00 
 6.22800000e-08  1.77766515e+00 
 6.32800000e-08  1.78110222e+00 
 6.42800000e-08  1.78336755e+00 
 6.52800000e-08  1.78456708e+00 
 6.62800000e-08  1.78463741e+00 
 6.72800000e-08  1.78325106e+00 
 6.82800000e-08  1.77964102e+00 
 6.92800000e-08  1.77234791e+00 
 7.02800000e-08  1.75856059e+00 
 7.12800000e-08  1.73244127e+00 
 7.22800000e-08  1.67752673e+00 
 7.32800000e-08  1.52193708e+00 
 7.42800000e-08  1.17075089e+00 
 7.52800000e-08  6.89453251e-01 
 7.62800000e-08  2.85931075e-01 
 7.72800000e-08  3.18464760e-01 
 7.82800000e-08  4.17326208e-01 
 7.92800000e-08  5.06706222e-01 
 8.02800000e-08  5.71472929e-01 
 8.12800000e-08  5.76077510e-01 
 8.22800000e-08  5.64119032e-01 
 8.32800000e-08  5.58458805e-01 
 8.42800000e-08  5.73121590e-01 
 8.52800000e-08  5.87368163e-01 
 8.62800000e-08  5.87847079e-01 
 8.72800000e-08  5.80745478e-01 
 8.82800000e-08  5.71364836e-01 
 8.92800000e-08  5.61760587e-01 
 9.02800000e-08  5.52784613e-01 
 9.12800000e-08  5.44595092e-01 
 9.22800000e-08  5.37263007e-01 
 9.32800000e-08  5.30672471e-01 
 9.42800000e-08  5.24789837e-01 
 9.52800000e-08  5.19462312e-01 
 9.62800000e-08  5.14663192e-01 
 9.72800000e-08  5.10264428e-01 
